0,1,2,3
-799.5606913268566,-1108.6858620643616,-849.2265627384186,-594.5543353557587
-809.7332192063332,-1132.501544982195,-866.6993753314018,-594.6740121543407
-806.2625920474529,-1124.72255307436,-855.8087866604328,-582.1079483032227
-774.7875940203667,-1085.7079167366028,-814.8793215453625,-560.0874173641205
-839.6524188518524,-1161.4633302390575,-891.1134422421455,-617.6519574820995
-809.3741888105869,-1135.732818543911,-866.8190521299839,-584.7408378720284
-800.8771361112595,-1116.943561166525,-847.0723803639412,-577.0815227627754
-816.7941503226757,-1135.1344345510006,-871.606124073267,-589.4082330167294
-808.6561280190945,-1140.9985976815224,-874.1193368434906,-576.0044315755367
-813.4431999623775,-1135.613141745329,-879.385115981102,-582.1079483032227
-791.5423458218575,-1109.0448924601078,-853.2955738902092,-561.6432157456875
-848.269148349762,-1175.3458388745785,-925.93939062953,-608.1974903941154
-818.828655898571,-1148.5382359921932,-889.9166742563248,-570.0205916464329
-827.6847389936447,-1144.2298712432384,-893.1479478180408,-583.4243930876255
-815.8367359340191,-1142.3150424659252,-898.2940501570702,-565.2335197031498
-813.2038463652134,-1151.0514487624168,-913.3733267784119,-562.0022461414337
-818.2302719056606,-1133.8179897665977,-902.1237077116966,-569.6615612506866
-803.5100256800652,-1124.72255307436,-885.60830950737,-552.7871326506138
-833.6685789227486,-1165.5323413908482,-904.5172436833382,-576.483138769865
-819.4270398914814,-1137.288616925478,-859.0400602221489,-566.3106108903885
-810.2119264006615,-1126.0389978587627,-849.7052699327469,-560.2070941627026
-815.2383519411087,-1146.9824376106262,-860.2368282079697,-553.7445470392704
-830.1979517638683,-1157.0352886915207,-873.6406296491623,-567.5073788762093
-810.6906335949898,-1122.3290171027184,-843.0033692121506,-555.5396990180016
-803.6297024786472,-1132.9802521765232,-845.8756123781204,-551.9493950605392
-819.0680094957352,-1142.075688868761,-857.603938639164,-551.9493950605392
-813.3235231637955,-1127.5947962403297,-838.8146812617779,-567.9860860705376
-859.3990906178951,-1184.5609523653984,-887.5231382846832,-596.9478713274002
-835.2243773043156,-1144.3495480418205,-877.3506104052067,-570.259945243597
