timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-1.224772356688976288e+03,6.508024306893348694e+02,-8.731619224548339844e+02,2.899409799247980118e+03
5.000000000000000104e-03,-1.164335573405027390e+03,7.053750508427619934e+02,-8.099725728034973145e+02,2.884809229820966721e+03
1.000000000000000021e-02,-1.303400013357400894e+03,5.257401761710643768e+02,-9.935567818284034729e+02,3.072223096400499344e+03
1.499999999999999944e-02,-1.254093172341585159e+03,6.020939736664295197e+02,-9.268968050181865692e+02,3.016334031462669373e+03
2.000000000000000042e-02,-1.140041183292865753e+03,7.502538503110408783e+02,-7.694021380841732025e+02,2.884210845828056335e+03
2.500000000000000139e-02,-1.256486708313226700e+03,5.836637466847896576e+02,-9.358725649118423462e+02,3.073898571580648422e+03
2.999999999999999889e-02,-1.265223114609718323e+03,5.792357051372528076e+02,-9.572947118580341339e+02,3.134933738857507706e+03
3.500000000000000333e-02,-1.146384053617715836e+03,7.369697256684303284e+02,-7.901062242388725281e+02,2.932799626052379608e+03
4.000000000000000083e-02,-1.223216558307409286e+03,6.293802837431430817e+02,-8.927889174222946167e+02,3.015137263476848602e+03
4.499999999999999833e-02,-1.311059328466653824e+03,5.336388448774814606e+02,-9.988225609660148621e+02,3.161262634545564651e+03
5.000000000000000278e-02,-1.234346500575542450e+03,6.490072787106037140e+02,-8.883608758747577667e+02,3.001733462035655975e+03
5.500000000000000028e-02,-1.171276827722787857e+03,7.096834155917167664e+02,-8.215812222659587860e+02,2.986175478219985962e+03
5.999999999999999778e-02,-1.292389747887849808e+03,5.519493950605392456e+02,-9.909238922595977783e+02,3.201833069264888763e+03
6.500000000000000222e-02,-1.256486708313226700e+03,6.040088024437427521e+02,-9.369496560990810394e+02,3.130745050907135010e+03
7.000000000000000666e-02,-1.150094034373760223e+03,7.431929191946983337e+02,-7.902259010374546051e+02,2.966548483252525330e+03
7.499999999999999722e-02,-1.298612941414117813e+03,5.526674558520317078e+02,-9.770413836240768433e+02,3.128112161338329315e+03
8.000000000000000167e-02,-1.287243645548820496e+03,5.609251549541950226e+02,-9.814694251716136932e+02,3.203628221243619919e+03
8.500000000000000611e-02,-1.175944222867488861e+03,7.129146891534328461e+02,-8.284027997851371765e+02,2.987970630198717117e+03
8.999999999999999667e-02,-1.236859713345766068e+03,6.236357974112033844e+02,-9.094239924252033234e+02,3.103937448024749756e+03
9.500000000000000111e-02,-1.314529955625534058e+03,5.245434081852436066e+02,-1.015936343163251877e+03,3.257602457404136658e+03
1.000000000000000056e-01,-1.211607908844947815e+03,6.664800913035869598e+02,-8.814196215569972992e+02,3.106809691190719604e+03
1.049999999999999961e-01,-1.158591087073087692e+03,7.229675402343273163e+02,-8.157170591354370117e+02,3.090892676979303360e+03
1.100000000000000006e-01,-1.331045353829860687e+03,5.235859937965869904e+02,-1.021920183092355728e+03,3.254969567835330963e+03
1.150000000000000050e-01,-1.309144499689340591e+03,5.728928348124027252e+02,-9.845810219347476959e+02,3.175863203972578049e+03
1.199999999999999956e-01,-1.194135096251964569e+03,7.126753355562686920e+02,-8.348653469085693359e+02,3.026147528946399689e+03
1.250000000000000000e-01,-1.314529955625534058e+03,5.495558590888977051e+02,-1.001455450534820557e+03,3.188668621420860291e+03
1.300000000000000044e-01,-1.326736989080905914e+03,5.436916959583759308e+02,-1.018928263127803802e+03,3.261192761361598969e+03
1.350000000000000089e-01,-1.187792225927114487e+03,7.211723882555961609e+02,-8.415672476291656494e+02,3.083353038668632507e+03
1.400000000000000133e-01,-1.236381006151437759e+03,6.412282868027687073e+02,-9.176816915273666382e+02,3.203149514049291611e+03
1.449999999999999900e-01,-1.341576912105083466e+03,5.329207840859889984e+02,-1.034246893346309662e+03,3.335033346086740494e+03
1.499999999999999944e-01,-1.266898589789867401e+03,6.445792371630668640e+02,-9.284526033997535706e+02,3.172871284008026123e+03
1.549999999999999989e-01,-1.200717320173978806e+03,7.029815148711204529e+02,-8.670584057271480560e+02,3.155877178609371185e+03
1.600000000000000033e-01,-1.343013033688068390e+03,5.250221153795719147e+02,-1.035443661332130432e+03,3.333716901302337646e+03
1.650000000000000078e-01,-1.299570355802774429e+03,5.812702107131481171e+02,-9.929583978354930878e+02,3.260355023771524429e+03
1.700000000000000122e-01,-1.167327493369579315e+03,7.348155432939529419e+02,-8.409688636362552643e+02,3.127753130942583084e+03
1.749999999999999889e-01,-1.291791363894939423e+03,5.631990141272544861e+02,-1.011029594421386719e+03,3.310738955974578857e+03
1.799999999999999933e-01,-1.295980051845312119e+03,5.679860860705375671e+02,-1.015936343163251877e+03,3.371056062459945679e+03
1.849999999999999978e-01,-1.172832626104354858e+03,7.334990985095500946e+02,-8.510217147171497345e+02,3.171674516022205353e+03
1.900000000000000022e-01,-1.292389747887849808e+03,5.943149817585945129e+02,-9.946338730156421661e+02,3.223494569808244705e+03
1.950000000000000067e-01,-1.350432995200157166e+03,5.093444547653198242e+02,-1.084032441556453705e+03,3.389127259045839310e+03
2.000000000000000111e-01,-1.205743745714426041e+03,6.879022382497787476e+02,-9.058336884677410126e+02,3.286324889063835144e+03
2.049999999999999878e-01,-1.193417035460472107e+03,7.004683021008968353e+02,-8.926692406237125397e+02,3.203388867646455765e+03
2.099999999999999922e-01,-1.342654003292322159e+03,5.099428387582302094e+02,-1.093008201450109482e+03,3.374526689618825912e+03
2.149999999999999967e-01,-1.250502868384122849e+03,6.121468247473239899e+02,-9.966683785915374756e+02,3.340299125224351883e+03
2.200000000000000011e-01,-1.177859051644802094e+03,7.106408299803733826e+02,-8.886002294719219208e+02,3.153722996234893799e+03
2.250000000000000056e-01,-1.287961706340312958e+03,5.564971134066581726e+02,-1.044539098024368286e+03,3.352506158679723740e+03
2.300000000000000100e-01,-1.308426438897848129e+03,5.350749664604663849e+02,-1.075894419252872467e+03,3.400855585306882858e+03
2.349999999999999867e-01,-1.172114565312862396e+03,7.177017610967159271e+02,-8.961398677825927734e+02,3.164852938503026962e+03
2.399999999999999911e-01,-1.233149732589721680e+03,6.414676403999328613e+02,-9.662704717516899109e+02,3.204705312430858612e+03
2.449999999999999956e-01,-1.324582806706428528e+03,5.292108033299446106e+02,-1.086785007923841476e+03,3.329647890150547028e+03
2.500000000000000000e-01,-1.229798782229423523e+03,6.540337042510509491e+02,-9.633982285857200623e+02,3.163177463322877884e+03
2.550000000000000044e-01,-1.176422930061817169e+03,7.065718188285827637e+02,-9.033204756975173950e+02,3.149653985083103180e+03
2.600000000000000089e-01,-1.281738512814044952e+03,6.019742968678474426e+02,-1.038555258095264435e+03,3.229239056140184402e+03
2.650000000000000133e-01,-1.180132910817861557e+03,7.252413994073867798e+02,-8.945840694010257721e+02,3.047330322295427322e+03
2.700000000000000178e-01,-1.297894880622625351e+03,5.626006301343441010e+02,-1.056028070688247681e+03,3.231871945708990097e+03
2.750000000000000222e-01,-1.297416173428297043e+03,5.660712572932243347e+02,-1.065482537776231766e+03,3.305353500038385391e+03
2.800000000000000266e-01,-1.177619698047637939e+03,7.203346506655216217e+02,-9.095436692237854004e+02,3.102621003240346909e+03
2.849999999999999756e-01,-1.216514657586812973e+03,6.490072787106037140e+02,-9.744084940552711487e+02,3.222178125023841858e+03
