timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-9.097830228209495544e+02,4.753562439680099487e+02,7.731121188402175903e+01,4.256425018370151520e+03
5.000000000000000104e-03,-1.073381206482648849e+03,2.795650014877319336e+02,-1.084271795153617859e+02,4.487999623626470566e+03
1.000000000000000021e-02,-1.019287293523550034e+03,3.467036854922771454e+02,-4.428041547536849976e+01,4.361740601122379303e+03
1.499999999999999944e-02,-9.052353044748306274e+02,4.838532966673374176e+02,7.240446314215660095e+01,4.206759146958589554e+03
2.000000000000000042e-02,-1.034366570144891739e+03,3.141515962779521942e+02,-7.731121188402175903e+01,4.511695629745721817e+03
2.500000000000000139e-02,-1.023595658272504807e+03,3.321031160652637482e+02,-6.558288562297821045e+01,4.548915114104747772e+03
2.999999999999999889e-02,-8.923102102279663086e+02,5.131741123199462891e+02,9.633982285857200623e+01,4.295200301110744476e+03
3.500000000000000333e-02,-9.564569742679595947e+02,4.294003533124923706e+02,1.280541744828224182e+01,4.495898292332887650e+03
4.000000000000000083e-02,-1.056506777882575989e+03,3.249225081503391266e+02,-8.808212375640869141e+01,4.639031743437051773e+03
4.499999999999999833e-02,-9.453270319998264313e+02,4.728430311977863312e+02,3.602271637320518494e+01,4.411765502929687500e+03
5.000000000000000278e-02,-9.320429073572158813e+02,4.759546279609203339e+02,5.636777213215827942e+01,4.429717022716999054e+03
5.500000000000000028e-02,-1.045496512413024902e+03,3.361721272170543671e+02,-6.139419767260551453e+01,4.713111681759357452e+03
5.999999999999999778e-02,-9.827858699560165405e+02,4.267674637436866760e+02,1.136929586529731750e+01,4.579672051340341568e+03
6.500000000000000222e-02,-8.941053622066974640e+02,5.384259168207645416e+02,1.099829778969287872e+02,4.395968165516853333e+03
7.000000000000000666e-02,-1.013662483990192413e+03,3.830854322612285614e+02,-3.506530198454856873e+01,4.682833451718091965e+03
7.499999999999999722e-02,-1.002652218520641327e+03,3.962498801052570343e+02,-1.902861097455024719e+01,4.678525086969137192e+03
8.000000000000000167e-02,-8.771112568080425262e+02,5.547019614279270172e+02,1.217113041579723358e+02,4.399319115877151489e+03
8.500000000000000611e-02,-9.533453775048255920e+02,4.460354283154010773e+02,1.352347823977470398e+01,4.600974521487951279e+03
8.999999999999999667e-02,-1.061174173027276993e+03,3.322227928638458252e+02,-7.623412069678306580e+01,4.724600654423236847e+03
9.500000000000000111e-02,-9.489173359572887421e+02,4.741594759821891785e+02,2.884210845828056335e+01,4.488478330820798874e+03
