timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-1.516065684437751770e+03,3.739899955689907074e+02,1.991421928405761719e+02,5.584717805832624435e+03
5.000000000000000104e-03,-1.511158935695886612e+03,3.896676561832427979e+02,2.182904806137084961e+02,5.509680453121662140e+03
1.000000000000000021e-02,-1.461014357089996338e+03,4.310758284926414490e+02,2.550312577784061432e+02,5.468870664805173874e+03
1.499999999999999944e-02,-1.494284507095813751e+03,3.982843856811523438e+02,2.370797379910945892e+02,5.611525408715009689e+03
2.000000000000000042e-02,-1.412305900067090988e+03,5.003686948716640472e+02,3.115187067091464996e+02,5.257760792106389999e+03
2.500000000000000139e-02,-1.437318350970745087e+03,4.629098569154739380e+02,2.727434239685535431e+02,5.314966301828622818e+03
2.999999999999999889e-02,-1.519895341992378235e+03,3.609452245235443115e+02,2.010570216178894043e+02,5.592855828136205673e+03
3.500000000000000333e-02,-1.459219205111265182e+03,4.465141355097293854e+02,2.732221311628818512e+02,5.371453750759363174e+03
4.000000000000000083e-02,-1.383463791608810425e+03,5.310059553086757660e+02,3.383263095915317535e+02,5.186672773748636246e+03
4.499999999999999833e-02,-1.499789639830589294e+03,3.775802995264530182e+02,2.204446629881858826e+02,5.546301553487777710e+03
5.000000000000000278e-02,-1.487941636770963669e+03,3.998401840627193451e+02,2.435422851145267487e+02,5.485146709412336349e+03
5.500000000000000028e-02,-1.381548962831497192e+03,5.290911265313625336e+02,3.482594838738441467e+02,5.174226386696100235e+03
5.999999999999999778e-02,-1.466399813026189804e+03,4.205442702174186707e+02,2.642463712692260742e+02,5.449004316240549088e+03
6.500000000000000222e-02,-1.517741159617900848e+03,3.674077716469764709e+02,2.245136741399765015e+02,5.564253073275089264e+03
7.000000000000000666e-02,-1.416374911218881607e+03,5.040786756277084351e+02,3.259995993375778198e+02,5.247348910629749298e+03
7.499999999999999722e-02,-1.429659035861492157e+03,4.769120423495769501e+02,3.055348667800426483e+02,5.324779799312353134e+03
8.000000000000000167e-02,-1.517262452423572540e+03,3.660913268625736237e+02,2.175724198222160339e+02,5.615833773463964462e+03
8.500000000000000611e-02,-1.453714072376489639e+03,4.553702186048030853e+02,2.936868637204170227e+02,5.400415536016225815e+03
8.999999999999999667e-02,-1.390764076322317123e+03,5.276550049483776093e+02,3.431133815348148346e+02,5.230953189224004745e+03
9.500000000000000111e-02,-1.507329278141260147e+03,3.773409459292888641e+02,2.248727045357227325e+02,5.568322084426879883e+03
1.000000000000000056e-01,-1.498832225441932678e+03,4.009172752499580383e+02,2.407897187471389771e+02,5.541155451148748398e+03
1.049999999999999961e-01,-1.379394780457019806e+03,5.402210687994956970e+02,3.512514038383960724e+02,5.239450241923332214e+03
1.100000000000000006e-01,-1.455150193959474564e+03,4.337087180614471436e+02,2.741795455515384674e+02,5.508723038733005524e+03
1.150000000000000050e-01,-1.514868916451931000e+03,3.692029236257076263e+02,2.253514117300510406e+02,5.634742707639932632e+03
1.199999999999999956e-01,-1.398064361035823822e+03,5.143708803057670593e+02,3.417969367504119873e+02,5.346441299855709076e+03
1.250000000000000000e-01,-1.414340405642986298e+03,4.868452166318893433e+02,3.169041626453399658e+02,5.423154127746820450e+03
1.300000000000000044e-01,-1.495600951880216599e+03,3.897873329818248749e+02,2.424651939272880554e+02,5.766147832483053207e+03
1.350000000000000089e-01,-1.408117212116718292e+03,5.069509187936782837e+02,3.328211768567562103e+02,5.709660383552312851e+03
1.400000000000000133e-01,-1.412545253664255142e+03,5.087460707724094391e+02,3.073300187587738037e+02,5.442900799512863159e+03
1.449999999999999900e-01,-1.511757319688796997e+03,3.711177524030208588e+02,2.089556903243064880e+02,5.749512757480144501e+03
1.499999999999999944e-01,-1.494882891088724136e+03,4.083372367620468140e+02,2.331304036378860474e+02,5.682972457468509674e+03
1.549999999999999989e-01,-1.305793549329042435e+03,6.226783830225467682e+02,4.145604302883148193e+02,5.415255459040403366e+03
1.600000000000000033e-01,-1.405963029742240906e+03,5.022835236489772797e+02,3.140319194793701172e+02,5.636657536417245865e+03
1.650000000000000078e-01,-1.580332125276327133e+03,3.343769752383232117e+02,1.610849708914756775e+02,5.632349171668291092e+03
1.700000000000000122e-01,-1.470229470580816269e+03,4.749972135722637177e+02,2.741795455515384674e+02,5.303357652366161346e+03
1.749999999999999889e-01,-1.444379282087087631e+03,4.844516806602478027e+02,2.874636701941490173e+02,5.378155651479959488e+03
1.799999999999999933e-01,-1.531025284260511398e+03,3.835641394555568695e+02,2.141017926633358002e+02,5.676629587143659592e+03
1.849999999999999978e-01,-1.457065022736787796e+03,4.833745894730091095e+02,2.982345820665359497e+02,5.487779598981142044e+03
1.900000000000000022e-01,-1.386216357976198196e+03,5.641564285159111023e+02,3.669290644526481628e+02,5.432249564439058304e+03
1.950000000000000067e-01,-1.506252186954021454e+03,4.169539662599563599e+02,3.098432315289974213e+02,5.818207239866256714e+03
2.000000000000000111e-01,-1.497037073463201523e+03,4.414877099692821503e+02,3.508923734426498413e+02,5.790681576192378998e+03
2.049999999999999878e-01,-1.375325769305229187e+03,5.782782907485961914e+02,4.611147049367427826e+02,5.481915435850620270e+03
2.099999999999999922e-01,-1.459817589104175568e+03,4.655427464842796326e+02,3.727932275831699371e+02,5.766147832483053207e+03
2.149999999999999967e-01,-1.517382129222154617e+03,4.107307727336883545e+02,3.299489336907863617e+02,5.894321683764457703e+03
2.200000000000000011e-01,-1.414460082441568375e+03,5.460852319300174713e+02,4.334693644642829895e+02,5.562098890900611877e+03
2.250000000000000056e-01,-1.426308085501194000e+03,5.302878945171833038e+02,4.217410382032394409e+02,5.593095181733369827e+03
2.300000000000000100e-01,-1.519177281200885773e+03,4.157571982741355896e+02,3.368901880085468292e+02,5.846211610734462738e+03
2.349999999999999867e-01,-1.448448293238878250e+03,5.069509187936782837e+02,4.199458862245082855e+02,5.611884439110755920e+03
2.399999999999999911e-01,-1.366589363008737564e+03,5.907246778011322021e+02,4.819384678900241852e+02,5.432608594834804535e+03
2.449999999999999956e-01,-1.520493725985288620e+03,4.078585295677185059e+02,3.238454169631004333e+02,5.766387186080217361e+03
2.500000000000000000e-01,-1.506970247745513916e+03,4.388548204004764557e+02,3.610649013221263885e+02,5.715524546682834625e+03
2.550000000000000044e-01,-1.382147346824407578e+03,5.842621306777000427e+02,4.818187910914421082e+02,5.413460307061672211e+03
2.600000000000000089e-01,-1.409313980102539062e+03,5.305272481143474579e+02,4.479502570927143097e+02,5.710139090746641159e+03
2.650000000000000133e-01,-1.510799905300140381e+03,4.268871405422687531e+02,3.687242164313793182e+02,5.789963515400886536e+03
2.700000000000000178e-01,-1.478606846481561661e+03,4.793055783212184906e+02,3.924202225506305695e+02,5.376480176299810410e+03
2.750000000000000222e-01,-1.455748577952384949e+03,4.805023463070392609e+02,3.872741202116012573e+02,5.460852319300174713e+03
2.800000000000000266e-01,-1.528871101886034012e+03,3.780590067207813263e+02,3.116383835077285767e+02,5.706788140386343002e+03
2.849999999999999756e-01,-1.458501144319772720e+03,4.618327657282352448e+02,3.900266865789890289e+02,5.467075512826442719e+03
2.899999999999999800e-01,-1.374847062110900879e+03,5.521887486577033997e+02,4.570456937849521637e+02,5.264343016028404236e+03
2.949999999999999845e-01,-1.503978327780961990e+03,3.918218385577201843e+02,3.342572984397411346e+02,5.528110680103302002e+03
2.999999999999999889e-01,-1.500028993427753448e+03,4.025927504301071167e+02,3.569958901703357697e+02,5.397902323246002197e+03
3.049999999999999933e-01,-1.384660559594631195e+03,5.357930272519588470e+02,4.586014921665191650e+02,5.061131812036037445e+03
3.099999999999999978e-01,-1.406082706540822983e+03,4.816991142928600311e+02,4.168342894613742828e+02,5.397543292850255966e+03
3.150000000000000022e-01,-1.459338881909847260e+03,4.256903725564479828e+02,3.669290644526481628e+02,5.535530641615390778e+03
3.200000000000000067e-01,-1.441267685323953629e+03,4.715265864133834839e+02,3.810509266853332520e+02,5.124919545680284500e+03
3.250000000000000111e-01,-1.448687646836042404e+03,4.479502570927143097e+02,3.498152822554111481e+02,5.175303477883338928e+03
3.300000000000000155e-01,-1.527315303504467010e+03,3.492168982625007629e+02,2.808814462721347809e+02,5.453911064982414246e+03
3.350000000000000200e-01,-1.460415973097085953e+03,4.329906572699546814e+02,3.458659479022026062e+02,5.258718206495046616e+03
3.400000000000000244e-01,-1.382147346824407578e+03,5.239450241923332214e+02,4.083372367620468140e+02,5.103976105928421021e+03
3.449999999999999734e-01,-1.464006277054548264e+03,4.103717423379421234e+02,3.227683257758617401e+02,5.495199560493230820e+03
3.499999999999999778e-01,-1.421042306363582611e+03,4.697314344346523285e+02,3.629797300994396210e+02,5.481317051857709885e+03
3.549999999999999822e-01,-1.397944684237241745e+03,5.055147972106933594e+02,3.690832468271255493e+02,5.087341030925512314e+03
3.599999999999999867e-01,-1.457783083528280258e+03,3.824870482683181763e+02,2.995510268509387970e+02,5.385814966589212418e+03
3.649999999999999911e-01,-1.450363122016191483e+03,3.692029236257076263e+02,3.130745050907135010e+02,5.592137767344713211e+03
3.699999999999999956e-01,-1.487223575979471207e+03,3.489775446653366089e+02,2.811207998692989349e+02,5.116542169779539108e+03
3.750000000000000000e-01,-1.384301529198884964e+03,4.289216461181640625e+02,3.671684180498123169e+02,5.293663831681013107e+03
3.800000000000000044e-01,-1.476332987308502197e+03,3.177419002354145050e+02,2.848307806253433228e+02,5.584837482631206512e+03
3.850000000000000089e-01,-1.396029855459928513e+03,4.290413229167461395e+02,3.753064403533935547e+02,5.363555082052946091e+03
3.900000000000000133e-01,-1.295501344650983810e+03,5.385455936193466187e+02,4.709282024204730988e+02,5.165250626802444458e+03
3.950000000000000178e-01,-1.481598766446113586e+03,3.207338201999664307e+02,2.906949437558650970e+02,5.438233404368162155e+03
4.000000000000000222e-01,-1.546702944874763489e+03,2.780092031061649323e+02,2.421061635315418243e+02,5.256324670523405075e+03
4.050000000000000266e-01,-1.066559628963470459e+03,7.780188675820827484e+02,7.060931116342544556e+02,5.198042069613933563e+03
4.099999999999999756e-01,-1.219386900752782822e+03,6.125058551430702209e+02,5.161660322844982147e+02,5.313171149849891663e+03
4.149999999999999800e-01,-1.412664930462837219e+03,4.078585295677185059e+02,2.871046397984027863e+02,5.111994451433420181e+03
4.199999999999999845e-01,-1.225251063883304596e+03,6.214816150367259979e+02,4.686543432474136353e+02,4.512054660141468048e+03
4.249999999999999889e-01,-1.622578035175800323e+03,2.658021696507930756e+02,6.845512878894805908e+01,3.552246735513210297e+03
4.299999999999999933e-01,-1.599001705855131149e+03,3.080480795502662659e+02,-3.709980756044387817e+00,3.396307866960763931e+03
4.349999999999999978e-01,-1.356057804733514786e+03,5.957511033415794373e+02,-9.454467087984085083e+00,3.040149714380502701e+03
4.400000000000000022e-01,-1.370299343764781952e+03,5.861769594550132751e+02,-2.096737511157989502e+02,2.630615709632635117e+03
4.450000000000000067e-01,-1.395311794668436050e+03,5.588906493782997131e+02,-1.951928584873676300e+02,3.125957978963851929e+03
4.500000000000000111e-01,-1.676073564141988754e+03,3.845215538442134857e+02,-3.452675639092922211e+02,2.824731476932764053e+03
4.550000000000000155e-01,-1.410271394491195679e+03,7.380468168556690216e+02,1.217113041579723358e+02,3.183642195880413055e+03
4.600000000000000200e-01,-1.409553333699703217e+03,8.217008990645408630e+02,2.965591068863868713e+02,4.682713774919509888e+03
4.650000000000000244e-01,-1.488180990368127823e+03,8.877624918818473816e+02,3.702800148129463196e+02,4.725677745610475540e+03
4.699999999999999734e-01,-1.082117612779140472e+03,1.493207415908575058e+03,1.018928263127803802e+03,2.836100772798061371e+03
4.749999999999999778e-01,-1.290355242311954498e+03,1.358451340705156326e+03,9.227081170678138733e+02,-6.344545800030231476e+03
4.799999999999999822e-01,-1.635742483019828796e+03,1.006242522478103638e+03,4.323922732770442963e+02,-1.093451005604863167e+04
4.849999999999999867e-01,-1.484710363209247589e+03,1.368384514987468719e+03,1.698213771879673004e+02,-1.533610303109884262e+04
4.899999999999999911e-01,-1.249186423599720001e+03,1.794553594738245010e+03,-2.588609153330326080e+02,-1.568627734375000000e+04
4.949999999999999956e-01,-1.268334711372852325e+03,1.913392655730247498e+03,-1.248109332412481308e+03,-1.568627734375000000e+04
5.000000000000000000e-01,-8.657419609427452087e+02,2.510340527057647705e+03,-2.416394240170717239e+03,-1.568627734375000000e+04
5.050000000000000044e-01,-1.305195165336132050e+03,2.323644721269607544e+03,-3.808474761277437210e+03,-1.568627734375000000e+04
5.100000000000000089e-01,-1.338824345737695694e+03,2.688539280146360397e+03,-4.481537076503038406e+03,-1.568627734375000000e+04
5.150000000000000133e-01,-2.468573324352502823e+03,1.866479350686073303e+03,-6.066656273722648621e+03,-1.568627734375000000e+04
5.200000000000000178e-01,-1.529349809080362320e+03,2.642583389490842819e+03,-5.950330425500869751e+03,-1.568627734375000000e+04
5.250000000000000222e-01,-7.090850315988063812e+02,3.294343234568834305e+03,-6.030274526953697205e+03,-1.568627734375000000e+04
5.300000000000000266e-01,-3.019445628225803375e+02,3.528431052595376968e+03,-6.577556526869535446e+03,-1.568627734375000000e+04
5.350000000000000311e-01,4.442402763366699219e+02,4.185097646415233612e+03,-6.903316772609949112e+03,-1.568627734375000000e+04
5.400000000000000355e-01,1.000258682548999786e+03,4.938343416690826416e+03,-6.920550231605768204e+03,-1.568627734375000000e+04
5.450000000000000400e-01,1.455509224355220795e+03,5.878763699948787689e+03,-7.032567715078592300e+03,-1.568627734375000000e+04
5.500000000000000444e-01,1.445456373274326324e+03,7.415772824138402939e+03,-7.530423197180032730e+03,-1.568627734375000000e+04
5.550000000000000488e-01,1.787851694017648697e+03,9.434481062620878220e+03,-8.126892361313104630e+03,-1.568627734375000000e+04
5.600000000000000533e-01,2.412684259414672852e+03,1.174400392165780067e+04,-8.815153629958629608e+03,-1.568627734375000000e+04
5.649999999999999467e-01,2.998502188473939896e+03,1.435224006995558739e+04,-9.460929635107517242e+03,-1.568627734375000000e+04
5.699999999999999512e-01,3.566129244148731232e+03,1.568603799015283585e+04,-1.013710354709625244e+04,-1.568627734375000000e+04
5.749999999999999556e-01,4.153502971589565277e+03,1.568615766695141792e+04,-1.071574086824059486e+04,-1.568627734375000000e+04
5.799999999999999600e-01,4.184020555227994919e+03,1.568615766695141792e+04,-1.150345355650782585e+04,-1.568627734375000000e+04
5.849999999999999645e-01,4.386633375227451324e+03,1.568615766695141792e+04,-1.202117538717389107e+04,-1.568627734375000000e+04
5.899999999999999689e-01,4.492667018771171570e+03,1.568615766695141792e+04,-1.269543447038531303e+04,-1.568627734375000000e+04
5.949999999999999734e-01,4.431153144299983978e+03,1.568615766695141792e+04,-1.335186171060800552e+04,-1.568627734375000000e+04
5.999999999999999778e-01,4.537067111045122147e+03,1.568615766695141792e+04,-1.350780057916045189e+04,-1.568627734375000000e+04
6.049999999999999822e-01,4.792577076017856598e+03,1.568615766695141792e+04,-1.338740571978688240e+04,-1.568627734375000000e+04
6.099999999999999867e-01,4.853013859301805496e+03,1.568615766695141792e+04,-1.340068984442949295e+04,-1.568627734375000000e+04
6.149999999999999911e-01,4.792816429615020752e+03,1.568615766695141792e+04,-1.342450552734732628e+04,-1.568627734375000000e+04
6.199999999999999956e-01,4.845234867393970490e+03,1.568615766695141792e+04,-1.319891476202011108e+04,-1.568627734375000000e+04
6.250000000000000000e-01,4.822137245267629623e+03,1.568615766695141792e+04,-1.304213815587759018e+04,-1.568627734375000000e+04
6.300000000000000044e-01,4.688099230855703354e+03,1.568615766695141792e+04,-1.290498854470252991e+04,-1.568627734375000000e+04
6.350000000000000089e-01,4.776540385007858276e+03,1.568615766695141792e+04,-1.253016081154346466e+04,-1.568627734375000000e+04
6.400000000000000133e-01,4.800595421522855759e+03,1.568615766695141792e+04,-1.217567813414335251e+04,-1.568627734375000000e+04
6.450000000000000178e-01,4.714428126543760300e+03,1.568615766695141792e+04,-1.199149554112553596e+04,-1.568627734375000000e+04
6.500000000000000222e-01,4.676131550997495651e+03,1.568615766695141792e+04,-1.166489755779504776e+04,-1.568627734375000000e+04
6.550000000000000266e-01,4.669908357471227646e+03,1.568615766695141792e+04,-1.126015062499046326e+04,-1.568627734375000000e+04
6.600000000000000311e-01,4.591998761594295502e+03,1.568615766695141792e+04,-1.092517526575922966e+04,-1.568627734375000000e+04
6.650000000000000355e-01,4.554300570040941238e+03,1.568615766695141792e+04,-1.049098784050345421e+04,-1.568627734375000000e+04
6.700000000000000400e-01,4.554420246839523315e+03,1.568615766695141792e+04,-9.875490065395832062e+03,-1.568627734375000000e+04
6.750000000000000444e-01,4.437496014624834061e+03,1.568615766695141792e+04,-9.313248465657234192e+03,-1.568627734375000000e+04
6.800000000000000488e-01,4.317819216042757034e+03,1.568615766695141792e+04,-8.689133961051702499e+03,-1.568627734375000000e+04
6.850000000000000533e-01,4.290772259563207626e+03,1.568615766695141792e+04,-7.816809776186943054e+03,-1.568627734375000000e+04
6.899999999999999467e-01,4.297713513880968094e+03,1.568615766695141792e+04,-6.794889593094587326e+03,-1.568627734375000000e+04
6.949999999999999512e-01,4.073798223733901978e+03,1.568615766695141792e+04,-6.036976427674293518e+03,-1.568627734375000000e+04
6.999999999999999556e-01,4.047708681643009186e+03,1.568615766695141792e+04,-5.164412889212369919e+03,-1.568627734375000000e+04
7.049999999999999600e-01,4.032629405021667480e+03,1.568615766695141792e+04,-4.442163409769535065e+03,-1.568627734375000000e+04
7.099999999999999645e-01,3.877169243663549423e+03,1.568615766695141792e+04,-4.033706496208906174e+03,-1.568627734375000000e+04
7.149999999999999689e-01,3.945145665258169174e+03,1.568615766695141792e+04,-3.517420787125825882e+03,-1.568627734375000000e+04
7.199999999999999734e-01,4.071524364560842514e+03,1.568615766695141792e+04,-2.745026729077100754e+03,-1.568627734375000000e+04
7.249999999999999778e-01,3.893086257874965668e+03,1.568615766695141792e+04,-2.282715256154537201e+03,-1.568627734375000000e+04
7.299999999999999822e-01,3.720512314319610596e+03,1.568615766695141792e+04,-1.931463852316141129e+03,-1.568627734375000000e+04
7.349999999999999867e-01,3.678386081218719482e+03,1.568615766695141792e+04,-1.498473195046186447e+03,-1.568627734375000000e+04
7.399999999999999911e-01,3.624770875453948975e+03,1.568615766695141792e+04,-1.121251925915479660e+03,-1.568627734375000000e+04
7.449999999999999956e-01,3.288957778632640839e+03,1.565743523529171944e+04,-9.249819762408733368e+02,-1.568627734375000000e+04
7.500000000000000000e-01,2.949913408249616623e+03,1.482089441320300102e+04,-6.385953972339630127e+02,-1.568627734375000000e+04
7.550000000000000044e-01,2.649045936614274979e+03,1.389028762742877007e+04,-2.017750824093818665e+02,-1.568627734375000000e+04
7.600000000000000089e-01,2.157174294441938400e+03,1.279165461644530296e+04,2.381568291783332825e+01,-1.568627734375000000e+04
7.650000000000000133e-01,1.667696188241243362e+03,1.174208909288048744e+04,2.497654786407947540e+02,-1.568627734375000000e+04
7.700000000000000178e-01,1.386934418767690659e+03,1.121192087516188622e+04,5.951527193486690521e+02,-1.568627734375000000e+04
7.750000000000000222e-01,1.175824546068906784e+03,1.048823527413606644e+04,8.194270398914813995e+02,-1.568627734375000000e+04
7.800000000000000266e-01,5.081476867794990540e+02,9.234381455391645432e+03,8.602368282079696655e+02,-1.568627734375000000e+04
7.850000000000000311e-01,-2.453374370932579041e+02,7.578652947008609772e+03,9.677065933346748352e+02,-1.568627734375000000e+04
7.900000000000000355e-01,-4.113291567265987396e+02,6.205361683279275894e+03,1.206701160103082657e+03,-1.568627734375000000e+04
7.950000000000000400e-01,-7.519293254911899567e+02,4.577876899361610413e+03,1.129270271420478821e+03,-1.568627734375000000e+04
8.000000000000000444e-01,-1.027425315827131271e+03,3.469909098088741302e+03,1.215916273593902588e+03,-1.568627734375000000e+04
8.050000000000000488e-01,-1.307588701307773590e+03,2.497654786407947540e+03,1.203469886541366577e+03,-1.568627734375000000e+04
8.100000000000000533e-01,-1.749076411277055740e+03,1.289756858319044113e+03,1.012106685608625412e+03,-1.568627734375000000e+04
8.149999999999999467e-01,-2.177998057395219803e+03,-3.431133815348148346e+02,8.349850237071514130e+02,-1.568627734375000000e+04
8.199999999999999512e-01,-2.394373709231615067e+03,-1.702761490225791931e+03,7.903455778360366821e+02,-1.568627734375000000e+04
8.249999999999999556e-01,-2.602970369160175323e+03,-2.997185743689537048e+03,8.732815992534160614e+02,-1.568627734375000000e+04
8.299999999999999600e-01,-3.140319194793701172e+03,-4.989325732886791229e+03,8.195467166900634766e+02,-1.568627734375000000e+04
8.349999999999999645e-01,-3.338025266051292419e+03,-6.443638189256191254e+03,9.790758891999721527e+02,-1.568627734375000000e+04
8.399999999999999689e-01,-3.734634176552295685e+03,-7.776957402259111404e+03,9.195965203046798706e+02,-1.568627734375000000e+04
8.449999999999999734e-01,-4.094741663485765457e+03,-9.236176607370376587e+03,8.196663934886455536e+02,-1.568627734375000000e+04
8.499999999999999778e-01,-4.136149835795164108e+03,-1.019083842965960503e+04,9.760839692354202271e+02,-1.568627734375000000e+04
8.549999999999999822e-01,-4.112693183273077011e+03,-1.119002002102136612e+04,1.318000582784414291e+03,-1.568627734375000000e+04
8.599999999999999867e-01,-4.266956576645374298e+03,-1.246170568275451660e+04,1.448567970037460327e+03,-1.568627734375000000e+04
8.649999999999999911e-01,-4.365809612274169922e+03,-1.331990800538659096e+04,1.575784406930208206e+03,-1.568627734375000000e+04
8.699999999999999956e-01,-4.346421970903873444e+03,-1.371149049034714699e+04,1.730167477101087570e+03,-1.568627734375000000e+04
8.750000000000000000e-01,-4.357551913172006607e+03,-1.426511536058783531e+04,1.822916996002197266e+03,-1.568627734375000000e+04
8.800000000000000044e-01,-4.458080423980951309e+03,-1.488791342040896416e+04,1.834645322263240814e+03,-1.568627734375000000e+04
8.850000000000000089e-01,-4.369758946627378464e+03,-1.508645722925662994e+04,2.107269069433212280e+03,-1.568627734375000000e+04
8.900000000000000133e-01,-4.418467403650283813e+03,-1.538277698254585266e+04,2.305932555079460144e+03,-1.568627734375000000e+04
8.950000000000000178e-01,-4.594272620767354965e+03,-1.559687877520918846e+04,2.401554317146539688e+03,-1.568627734375000000e+04
9.000000000000000222e-01,-4.509541447371244431e+03,-1.553895520469546318e+04,2.793376155704259872e+03,-1.568627734375000000e+04
9.050000000000000266e-01,-4.416073867678642273e+03,-1.536937318110466003e+04,3.226725843369960785e+03,-1.568627734375000000e+04
9.100000000000000311e-01,-4.543170627772808075e+03,-1.552267916008830070e+04,3.318517947882413864e+03,-1.568627734375000000e+04
9.150000000000000355e-01,-4.543290304571390152e+03,-1.547648391583561897e+04,3.523643980652093887e+03,-1.568627734375000000e+04
9.200000000000000400e-01,-4.298790605068206787e+03,-1.515263849887251854e+04,4.004385680556297302e+03,-1.446090660306811333e+04
9.250000000000000444e-01,-4.014677885234355927e+03,-1.478798329359292984e+04,4.517799146473407745e+03,-6.643378766089677811e+03
9.300000000000000488e-01,-3.953882071554660797e+03,-1.462127351316809654e+04,4.754878884464502335e+03,1.148897266387939453e+03
9.350000000000000533e-01,-3.975423895299434662e+03,-1.443864671853184700e+04,5.197443685621023178e+03,6.306129547685384750e+03
9.399999999999999467e-01,-3.976620663285255432e+03,-1.427074017012119293e+04,5.664422553688287735e+03,8.174045019954442978e+03
9.449999999999999512e-01,-4.105632252156734467e+03,-1.425578057029843330e+04,5.739100876003503799e+03,9.492165279537439346e+03
9.499999999999999556e-01,-4.112932536870241165e+03,-1.409864493376016617e+04,5.931421491324901581e+03,1.039345124965906143e+04
9.549999999999999600e-01,-4.098810674637556076e+03,-1.389447631537914276e+04,6.260053980231285095e+03,1.071992955619096756e+04
9.599999999999999645e-01,-4.227343556314706802e+03,-1.383954466482996941e+04,6.297991525381803513e+03,1.120330414566397667e+04
9.649999999999999689e-01,-4.277368458122014999e+03,-1.368599933224916458e+04,6.609270878493785858e+03,1.175908319827914238e+04
9.699999999999999734e-01,-4.142373029321432114e+03,-1.332361798614263535e+04,7.145183582544326782e+03,1.204164011973142624e+04
9.749999999999999778e-01,-4.184977969616651535e+03,-1.316444784402847290e+04,7.527072246819734573e+03,1.246685178509354591e+04
9.799999999999999822e-01,-4.258938231140375137e+03,-1.310197655516862869e+04,7.741892100274562836e+03,1.302334889850020409e+04
9.849999999999999867e-01,-4.159367134720087051e+03,-1.284048275026679039e+04,7.913269275844097137e+03,1.308558083376288414e+04
9.899999999999999911e-01,-4.027243949085474014e+03,-1.251173058456182480e+04,7.913747983038425446e+03,1.297799139183759689e+04
9.949999999999999956e-01,-4.094861340284347534e+03,-1.245380701404809952e+04,7.711254839837551117e+03,1.323062911364436150e+04
1.000000000000000000e+00,-4.075713052511215210e+03,-1.224233811095356941e+04,7.600793154746294022e+03,1.317976647424697876e+04
1.004999999999999893e+00,-3.900266865789890289e+03,-1.184967853480577469e+04,7.598638972371816635e+03,1.294867057618498802e+04
1.010000000000000009e+00,-3.982963533610105515e+03,-1.156101809662580490e+04,7.318116556495428085e+03,1.312806609725952148e+04
1.014999999999999902e+00,-3.869988635748624802e+03,-1.124112201401591301e+04,7.281734809726476669e+03,1.274881032255291939e+04
1.020000000000000018e+00,-3.846292629629373550e+03,-1.104999816668033600e+04,7.096235771924257278e+03,1.261130168098211288e+04
1.024999999999999911e+00,-3.906968766510486603e+03,-1.095018771666288376e+04,6.845512878894805908e+03,1.273289330834150314e+04
1.030000000000000027e+00,-3.746721533209085464e+03,-1.059091796731948853e+04,6.808293394535779953e+03,1.262638095760345459e+04
1.034999999999999920e+00,-3.646073345601558685e+03,-1.030800201547145844e+04,6.703456518977880478e+03,1.250706318941712379e+04
1.040000000000000036e+00,-3.809073145270347595e+03,-1.032738965684175491e+04,6.363095703810453415e+03,1.282504444324970245e+04
1.044999999999999929e+00,-3.732719347774982452e+03,-1.008049642136693001e+04,6.263644284188747406e+03,1.294926896017789841e+04
1.050000000000000044e+00,-3.570078578501939774e+03,-9.730800815910100937e+03,6.244855026811361313e+03,1.283796953749656677e+04
1.054999999999999938e+00,-3.577857570409774780e+03,-9.600831812649965286e+03,6.066416920125484467e+03,1.330375163757801056e+04
1.060000000000000053e+00,-3.588628482282161713e+03,-9.445730681687593460e+03,5.920411225855350494e+03,1.373231425330042839e+04
1.064999999999999947e+00,-3.472781341254711151e+03,-9.138280986130237579e+03,5.888337843835353851e+03,1.369952281048893929e+04
1.070000000000000062e+00,-3.446691799163818359e+03,-8.966425103366374969e+03,5.761719790935516357e+03,1.395180150189995766e+04
