0,1,2,3
-10603.962738364935,-8039.528298348188,-8736.047266095877,-8142.570021927357
-7236.137949466705,-4834.3442787230015,-5385.216582596302,-5054.908618509769
-11844.891462862492,-9413.29826927185,-10039.088249057531,-9111.473383247852
-11571.789008498192,-9049.002094388008,-9663.781808704138,-8941.292975664139
-7407.754478633404,-4952.4652789235115,-5567.005639642477,-5249.14406260848
-10469.565693557262,-8115.164035052061,-8694.16038659215,-7831.889052808285
-11925.43394830823,-9420.000169992447,-9993.611065596342,-9206.736114919186
-8836.695453703403,-6351.487054347992,-6929.765345096588,-6508.263660490513
-8431.709167301655,-6133.675280928612,-6656.662890732288,-6012.203330367804
-12071.080612182617,-9632.665841072798,-10121.784916877747,-9270.284494966269
-10391.775774478912,-7883.110722601414,-8496.454315334558,-7871.741426736116
-7057.580165982246,-4716.2232785224915,-5255.008225739002,-4832.070419549942
-11686.439381539822,-9303.075937777758,-9867.232366293669,-8881.693929970264
-11391.91478022933,-8910.77539202571,-9509.039708137512,-8713.907058358192
-7287.958003252745,-4865.220892757177,-5429.975705265999,-5059.57601365447
-10308.480722665787,-8007.454916328192,-8515.722279906273,-7600.434124350548
-8774.463518440723,-6289.374795883894,-6883.450424045324,-6388.1081547141075
-8335.967728435993,-6048.345723539591,-6584.856811583042,-5884.6278630793095
-11966.722443819046,-9485.942086011171,-10105.030165076256,-9149.291251599789
-10305.728156298399,-7810.466905862093,-8421.416962623596,-7727.171854048967
-6930.483405888081,-4608.873190194368,-5140.118499100208,-4685.466341286898
-11589.022467494011,-9179.33012804389,-9777.833797752857,-8763.692606568336
-11301.798150897026,-8788.824734270573,-9435.19912341237,-8611.463718771935
-7211.125498563051,-4791.6196616292,-5346.201946258545,-4981.666417777538
-10205.438999086618,-7880.238479435444,-8434.461733669043,-7515.463597357273
-11687.995179921389,-9190.81910070777,-9807.034936606884,-8930.761417388916
-8682.312383532524,-6181.4263235628605,-6817.867538422346,-6327.791048228741
-8253.39073741436,-5954.040406256914,-6495.099212646484,-5811.385662347078
-11866.67264020443,-9398.578023046255,-9992.653651207685,-9050.438215970993
-10247.56523218751,-7753.141719341278,-8400.35384607315,-7700.005220770836
-6893.862305521965,-4552.026710867882,-5089.854243695736,-4661.052274376154
-11495.794241398573,-9117.935930371284,-9684.366218060255,-8694.519416987896
-11212.399582356215,-8740.23595404625,-9379.31005847454,-8553.420471459627
-7137.524267435074,-4723.403886437416,-5298.9296108186245,-4939.540184676647
-10095.575697988272,-7769.2980871498585,-8334.292253255844,-7418.884420901537
-11640.722844481468,-9147.735453218222,-9779.269919335842,-8904.671875298023
-8646.169990360737,-6167.065107733011,-6746.181136071682,-6284.587723940611
-8175.361464738846,-5894.561037361622,-6404.264522522688,-5762.916558921337
-11871.818742543459,-9413.537622869015,-10028.796044379473,-9094.957985043526
-10272.697359889746,-7790.241526901722,-8405.380271613598,-7766.306167185307
-6865.618581056595,-4534.194867879152,-5062.926964014769,-4671.2248022556305
-11481.073995172977,-9115.90142479539,-9656.361847192049,-8720.608959078789
-11192.174203395844,-8716.06124073267,-9365.188196241856,-8577.595184773207
-7150.449361681938,-4717.180692911148,-5302.878945171833,-4993.514420837164
