0,1,2,3
-11902.216649383307,-10371.909425914288,-14554.01515236497,-11988.982328355312
-13534.129474848509,-11836.633763760328,-15686.27734375,-13566.202856868505
-10365.68623238802,-8701.70002490282,-13423.907143354416,-10717.057313024998
-9761.557753145695,-8311.673338323832,-12794.048152416945,-10003.783593475819
-13721.303987830877,-12039.00723016262,-15686.27734375,-13601.986219644547
-11980.006568461657,-10298.427871584892,-14808.448026150465,-12081.253140062094
-8263.682942092419,-6783.400620430708,-11254.286461859941,-8624.149459421635
-13264.138617247343,-11724.855633884668,-15485.339998930693,-13073.732830703259
-12980.384927809238,-11374.800998032093,-15549.12773257494,-12909.775616645813
-8546.479217141867,-7023.113247990608,-11385.930940300226,-8882.890697956085
-11701.398981362581,-10242.41912984848,-14226.22040104866,-11532.415341764688
-13341.330152332783,-11754.176449537277,-15686.037990152836,-13153.796608954668
-10202.806109517813,-8648.324172735214,-12904.509837508202,-10325.474828064442
-9562.774590700865,-8181.704335063696,-12253.34837642312,-9577.016129732132
-13536.163980424404,-11926.152009099722,-15685.918313354254,-13208.488905906677
-11802.884906560183,-10195.14679440856,-14379.167349636555,-11711.451832443476
-8070.045881986618,-6637.514602959156,-10620.95684376359,-8228.138932913542
-13094.55659365654,-11554.914579898119,-15318.749895304441,-12672.935232251883
-12799.672961950302,-11215.03247192502,-15207.45047262311,-12513.16670614481
-8366.964019268751,-6891.588446348906,-10747.096189469099,-8490.8295058012
-11500.461636543274,-10112.80915698409,-13818.481548279524,-11148.73152551055
-13144.10278826952,-11532.894048959017,-15423.227740466595,-12747.374200969934
-9946.697760552168,-8392.455177366734,-12192.672239542007,-9888.175806045532
-9360.28144749999,-8004.223642766476,-11628.75516462326,-9183.279462397099
-13357.127489745617,-11806.475210517645,-15535.604254335165,-12838.328567892313
-11621.095849514008,-10069.246802300215,-13773.004364818335,-11342.36858561635
-7892.565189689398,-6512.212994843721,-10028.197660386562,-7876.169468283653
-12865.614877969027,-11393.709932208061,-14935.425109446049,-12276.92470574379
-12602.086567491293,-11050.357197076082,-14638.74632576108,-12141.57024654746
-8205.639694780111,-6761.61944308877,-10228.297267615795,-8166.266028046608
-11316.39872032404,-9930.780746340752,-13348.151729851961,-10803.942668795586
-13002.285781949759,-11448.162875562906,-14963.668833911419,-12424.127167999744
-9156.950566709042,-7818.844281762838,-11127.070024967194,-8826.762279421091
-13168.516855180264,-11654.12664592266,-15069.941831052303,-12492.223266392946
-11440.024853259325,-9919.17209687829,-13284.483673006296,-10997.699405699968
-7718.0764173567295,-6375.542090862989,-9565.527157068253,-7545.382797002792
-12719.48950690031,-11284.445015102625,-14529.481408655643,-12000.471301019192
-12460.628591567278,-10966.224407672882,-14201.926010936499,-11838.787946134806
-8056.522403746843,-6642.780382096767,-9764.1906427145,-7857.380210906267
-11120.727154642344,-9759.044540375471,-12831.626667171717,-10463.342500030994
-12836.533415913582,-11296.652048557997,-14462.46240144968,-12114.642966866493
-9645.949965715408,-8138.74036437273,-11220.657281458378,-9256.401986330748
-8979.589551210403,-7688.276894509792,-10575.120629906654,-8494.539486557245
-12990.31810209155,-11477.72304481268,-14497.767057031393,-12151.742774426937
-11280.854711145163,-9748.03427490592,-12738.877148270607,-10677.683646291494
-7582.602281361818,-6256.224322676659,-9046.488881617785,-7242.72017338872
-12586.88761407137,-11146.577343136072,-14003.023171693087,-11673.274933695793
-12288.533355206251,-10751.643907815218,-13648.540494292974,-11498.54680776596
-7899.386767208576,-6488.636665523052,-9212.959308445454,-7526.83289322257
-10993.271364152431,-9608.01242056489,-12310.434209346771,-10135.069041520357
-12681.192931354046,-11142.3886551857,-13929.42194056511,-11783.975972384214
-9529.384763896465,-8007.93362352252,-10719.091818600893,-8922.38404148817
-8862.066935002804,-7561.539164811373,-10087.43767568469,-8177.755000710487
-12905.58692869544,-11366.184268534184,-14053.287427097559,-11871.100681751966
-11179.967169940472,-9684.60557165742,-12282.549515277147,-10376.69649785757
-7428.458564788103,-6102.2002829015255,-8534.511537283659,-6884.048808038235
-12416.108822494745,-10959.881537348032,-13477.522349119186,-11300.960413306952
-12216.727276057005,-10675.888494312763,-13234.219417601824,-11250.21745070815
-7825.665859282017,-6393.134580254555,-8807.973022043705,-7253.969792455435
-10872.517474383116,-9542.429534941912,-11875.648400098085,-9865.437214314938
-11060.529724955559,-9546.498546093702,-11887.855433553457,-10106.705640256405
-7317.398495703936,-6007.296581625938,-8136.945212393999,-6627.820782274008
-12344.781450539827,-10915.122414678335,-13156.429498523474,-11102.416604459286
-12122.062928378582,-10623.350379735231,-12873.27419307828,-10980.824977099895
-7764.989722400904,-6354.119943916798,-8465.697378098965,-7026.7035519480705
-10782.759875446558,-9476.367942124605,-11531.457927376032,-9603.9434094131
-12515.799595713615,-11065.077443301678,-13193.170275688171,-11286.120490282774
-9360.999508291483,-7900.583535194397,-9979.848233759403,-8457.32000219822
-8673.575977236032,-7405.959326654673,-9339.098654150963,-7680.976609796286
-12722.840457260609,-11259.193210601807,-13309.974831104279,-11366.782652527094
-11027.020221352577,-9565.40748026967,-11571.66933169961,-9897.989303529263
-7262.945552349091,-5962.178428560495,-7819.322988957167,-6404.862906515598
-12286.020142436028,-10907.223745971918,-12831.147959977388,-10885.44256862998
-12016.268638432026,-10549.031087815762,-12498.566136717796,-10745.779744684696
-7636.217487126589,-6242.820521235466,-8073.157478749752,-6767.842636615038
-10620.717490166426,-9331.43933904171,-11097.629532516003,-9305.589150547981
-12492.941327184439,-11026.541514158249,-12889.310884088278,-11111.392364352942
