0,1,2,3
-739.3632616400719,-1008.277028053999,-767.3676325082779,-501.44578605890274
-763.6576517522335,-1031.494326978922,-764.1363589465618,-500.7277252674103
-764.6150661408901,-1032.4517413675785,-751.2112646996975,-514.8495875000954
-749.1767591238022,-994.2748426198959,-747.9799911379814,-505.03609001636505
-725.8397834002972,-984.1023147404194,-730.8662089407444,-483.3745894730091
-749.5357895195484,-1000.9767433404922,-741.8764744102955,-503.2409380376339
-781.489494740963,-1014.500221580267,-753.9638310670853,-531.364985704422
-768.4447236955166,-1003.8489865064621,-735.1745736896992,-513.7724963128567
-766.8889253139496,-1001.9341577291489,-737.8074632585049,-512.4560515284538
-772.8727652430534,-995.2322570085526,-714.3508107364178,-514.7299107015133
-787.5930114686489,-1014.9789287745953,-734.2171593010426,-531.364985704422
-765.3331269323826,-994.394519418478,-721.0527114570141,-506.3525348007679
-768.6840772926807,-995.4716106057167,-720.8133578598499,-522.03019541502
-789.5078402459621,-995.8306410014629,-701.4257164895535,-531.8436928987503
-712.6753355562687,-927.1361586153507,-674.4984368085861,-462.31147292256355
-778.377897977829,-999.4209449589252,-744.5093639791012,-536.5110880434513
-802.1935808956623,-1002.6522185206413,-723.5659242272377,-545.0081407427788
-759.4689638018608,-979.1955659985542,-736.2516648769379,-518.0808610618114
-794.7736193835735,-1023.2366278767586,-757.6738118231297,-535.6733504533768
-788.7897794544697,-996.9077321887016,-716.3853163123131,-529.0911265313625
-771.1972900629044,-965.3130573630333,-698.0747661292553,-509.82316195964813
-795.2523265779018,-1004.0883401036263,-739.3632616400719,-530.6469249129295
-792.8587906062603,-1001.6948041319847,-734.3368360996246,-531.1256321072578
-803.9887328743935,-1007.0802600681782,-737.8074632585049,-551.1116574704647
-781.7288483381271,-994.5141962170601,-716.7443467080593,-513.5331427156925
-788.4307490587234,-1002.4128649234772,-718.1804682910442,-529.2108033299446
-829.71924456954,-1021.4414758980274,-745.825808763504,-570.9780060350895
-789.9865474402905,-988.6500330865383,-732.4220073223114,-533.1601376831532
-780.7714339494705,-983.2645771503448,-720.933034658432,-522.9876098036766
-793.2178210020065,-975.1265548467636,-714.2311339378357,-536.8701184391975
-807.1003296375275,-984.9400523304939,-698.6731501221657,-534.8356128633022
-780.0533731579781,-977.0413836240768,-679.2855087518692,-498.0948356986046
-794.6539425849915,-979.7939499914646,-710.7605067789555,-537.58817923069
-767.1282789111137,-939.4628688693047,-673.7803760170937,-508.9854243695736
-787.1143042743206,-975.4855852425098,-736.37134167552,-535.9127040505409
-765.5724805295467,-966.7491789460182,-697.1173517405987,-510.9002531468868
-783.7633539140224,-947.2418607771397,-692.6893101930618,-528.6124193370342
-824.3337886333466,-1009.3541192412376,-744.8683943748474,-569.4222076535225
-784.601091504097,-959.6882478296757,-673.3016688227654,-517.4824770689011
-782.4469091296196,-960.2866318225861,-741.038736820221,-546.6836159229279
-773.3514724373817,-963.3982285857201,-720.2149738669395,-518.0808610618114
-777.8991907835007,-953.4650543034077,-716.5049931108952,-528.3730657398701
-793.2178210020065,-951.4305487275124,-700.707655698061,-540.5800991952419
-790.2259010374546,-958.4914798438549,-752.2883558869362,-549.9148894846439
-788.6701026558876,-951.3108719289303,-715.4279019236565,-527.2959745526314
-795.9703873693943,-949.5157199501991,-721.6510954499245,-549.9148894846439
-758.8705798089504,-918.0407219231129,-663.7275249361992,-495.3422693312168
-786.6355970799923,-959.4488942325115,-685.5087022781372,-518.3202146589756
-808.7758048176765,-955.9782670736313,-730.1481481492519,-560.925154954195
-780.2927267551422,-935.9922417104244,-715.9066091179848,-539.2636544108391
-811.6480479836464,-980.2726571857929,-772.274381250143,-559.369356572628
-781.3698179423809,-934.9151505231857,-712.4359819591045,-531.4846625030041
-777.6598371863365,-931.9232305586338,-691.8515726029873,-531.1256321072578
-773.710502833128,-938.385777682066,-738.5255240499973,-528.9714497327805
-782.0878787338734,-943.5318800210953,-686.4661166667938,-515.4479714930058
-746.1848391592503,-888.6002294719219,-706.3324652314186,-507.4296259880066
-819.7860702872276,-974.7675244510174,-765.0937733352184,-563.6777213215828
-805.4248544573784,-970.2198061048985,-769.043107688427,-558.0529117882252
-780.8911107480526,-934.4364433288574,-725.7201066017151,-537.4685024321079
-760.5460549890995,-913.1339731812477,-703.4602220654488,-516.7644162774086
-780.8911107480526,-934.4364433288574,-725.7201066017151,-537.4685024321079
-760.5460549890995,-913.1339731812477,-703.4602220654488,-516.7644162774086
-801.4755201041698,-965.3130573630333,-754.4425382614136,-546.0852319300175
-784.1223843097687,-940.061252862215,-728.8317033648491,-534.8356128633022
-730.3875017464161,-876.9915800094604,-663.2488177418709,-487.2042470276356
-843.1230460107327,-1014.8592519760132,-791.3029922246933,-591.0837081968784
-801.1164897084236,-968.7836845219135,-750.493203908205,-547.5213535130024
-787.9520418643951,-943.2925264239311,-725.600429803133,-540.9391295909882
-765.0937733352184,-930.606785774231,-713.9917803406715,-514.0118499100208
-753.0064166784286,-933.9577361345291,-711.1195371747017,-500.7277252674103
-814.5202911496162,-975.4855852425098,-758.8705798089504,-568.1057628691196
-761.7428229749203,-933.718382537365,-707.1702028214931,-515.5676482915878
-764.1363589465618,-951.4305487275124,-722.8478634357452,-511.0199299454689
-793.935881793499,-976.2036460340023,-749.8948199152946,-548.8377982974052
-776.822099596262,-948.7976591587067,-729.9087945520878,-537.7078560292721
-764.2560357451439,-951.7895791232586,-731.9433001279831,-515.0889410972595
-758.3918726146221,-953.8240846991539,-729.1907337605953,-508.3870403766632
-738.6452008485794,-927.1361586153507,-706.6914956271648,-505.51479721069336
-598.144639313221,-802.6722880899906,-579.1160283386707,-359.3894261419773
-582.4669786989689,-804.1084096729755,-583.5440698862076,-344.908533513546
-818.7089790999889,-1024.7924262583256,-790.824285030365,-577.6799067556858
-774.5482404232025,-984.8203755319118,-746.1848391592503,-527.0566209554672
-742.71421200037,-941.8564048409462,-700.4683021008968,-464.94436249136925
-637.7576596438885,-847.5510875582695,-629.6196373403072,-391.46280816197395
