0,1,2,3
-894.5840694010258,-1097.3165661990643,-1015.0986055731773,-614.4206839203835
-885.3689559102058,-1079.6044000089169,-1000.4980361461639,-617.8913110792637
-886.5657238960266,-1088.2211295068264,-1008.8754120469093,-613.5829463303089
-893.387301415205,-1098.393657386303,-1017.2527879476547,-616.814219892025
-886.5657238960266,-1082.7159967720509,-1000.1390057504177,-619.3274326622486
-883.5738039314747,-1081.6389055848122,-1002.5325417220592,-618.4896950721741
-891.4724726378918,-1098.633010983467,-1014.500221580267,-616.3355126976967
-885.2492791116238,-1086.5456543266773,-1010.3115336298943,-616.4551894962788
-885.7279863059521,-1076.4928032457829,-1000.0193289518356,-620.2848470509052
-886.5657238960266,-1085.947270333767,-1011.1492712199688,-618.9684022665024
-891.4724726378918,-1093.2475550472736,-1018.3298791348934,-617.5322806835175
-884.8902487158775,-1075.056681662798,-998.9422377645969,-625.7899797856808
-888.4805526733398,-1081.51922878623,-1005.8834920823574,-616.3355126976967
-893.0282710194588,-1093.0082014501095,-1015.9363431632519,-618.9684022665024
-895.4218069911003,-1081.1601983904839,-1004.3276937007904,-621.1225846409798
-889.9166742563248,-1079.4847232103348,-1000.9767433404922,-616.814219892025
-893.1479478180408,-1091.3327262699604,-1010.5508872270584,-614.5403607189655
-898.1743733584881,-1086.7850079238415,-1008.9950888454914,-620.6438774466515
-889.9166742563248,-1077.2108640372753,-1000.9767433404922,-621.9603222310543
-892.6692406237125,-1089.6572510898113,-1009.1147656440735,-614.0616535246372
-896.0201909840107,-1095.7607678174973,-1015.0986055731773,-618.2503414750099
-893.0282710194588,-1079.4847232103348,-1000.1390057504177,-619.2077558636665
-897.4563125669956,-1087.622745513916,-1003.0112489163876,-618.370018273592
-901.8843541145325,-1098.1543037891388,-1016.056019961834,-617.2929270863533
-894.3447158038616,-1085.4685631394386,-1005.8834920823574,-620.1651702523232
-897.2169589698315,-1085.7079167366028,-1005.0457544922829,-620.2848470509052
-897.2169589698315,-1094.8033534288406,-1012.3460392057896,-613.9419767260551
-901.2859701216221,-1096.837859004736,-1007.3196136653423,-620.2848470509052
-898.2940501570702,-1084.9898559451103,-997.6257929801941,-622.0799990296364
-903.6795060932636,-1096.7181822061539,-1010.5508872270584,-616.9338966906071
-906.7911028563976,-1098.8723645806313,-1014.500221580267,-621.1225846409798
-899.0121109485626,-1081.0405215919018,-997.2667625844479,-624.1145046055317
-902.2433845102787,-1091.0933726727962,-1006.6015528738499,-623.1570902168751
-906.7911028563976,-1106.7710332870483,-1013.7821607887745,-620.0454934537411
-907.7485172450542,-1088.3408063054085,-1001.2160969376564,-625.5506261885166
-907.389486849308,-1090.4949886798859,-1000.4980361461639,-622.7980598211288
-906.7911028563976,-1104.1381437182426,-1012.5853928029537,-623.8751510083675
-910.9797908067703,-1098.633010983467,-1004.6867240965366,-624.9522421956062
-901.6450005173683,-1084.0324415564537,-998.9422377645969,-626.3883637785912
-905.833688467741,-1102.1036381423473,-1012.7050696015358,-621.481615036726
-908.1075476408005,-1102.7020221352577,-1015.8166663646698,-622.4390294253826
-905.9533652663231,-1083.9127647578716,-997.3864393830299,-625.5506261885166
-906.5517492592335,-1097.0772126019,-1006.6015528738499,-626.5080405771732
-911.6978515982628,-1103.4200829267502,-1015.9363431632519,-623.1570902168751
-909.7830228209496,-1090.1359582841396,-1005.5244616866112,-626.9867477715015
-907.5091636478901,-1089.6572510898113,-1001.2160969376564,-626.6277173757553
-912.1765587925911,-1103.7791133224964,-1011.2689480185509,-624.1145046055317
-913.0142963826656,-1096.7181822061539,-1009.832826435566,-626.6277173757553
-906.7911028563976,-1089.058867096901,-1001.9341577291489,-628.9015765488148
-910.0223764181137,-1099.94945576787,-1013.064099997282,-623.2767670154572
-914.4504179656506,-1102.3429917395115,-1014.3805447816849,-622.7980598211288
-905.9533652663231,-1084.0324415564537,-997.6257929801941,-624.2341814041138
