0,1,2,3
-6559.126299887896,-5219.344539761543,-3791.3609790802,-4061.59119027853
-6221.637727886438,-4701.622709095478,-3221.2207106351852,-3482.9538691341877
-2251.599288523197,-452.138945043087,912.4159123897552,200.5783144235611
-4666.198376715183,-3236.180310457945,-1858.9397123754025,-2352.127799332142
-6705.73037815094,-5262.308510452509,-3749.234745979309,-3963.336538642645
-3954.001748353243,-2260.455371618271,-826.7273246049881,-1334.515980988741
-2447.151177406311,-832.830841332674,472.0052936077118,-253.236105799675
-7059.854025155306,-5687.639852613211,-4200.894983828068,-4386.513698428869
-5389.644624143839,-3791.9593630731106,-2323.5250444710255,-2672.8616195321083
-1449.1663540303707,331.3850552737713,1639.8114941716194,806.2625920474529
-2312.8738093972206,-681.4396911263466,566.3106108903885,-153.54533258080482
-6813.439496874809,-5470.785493582487,-4015.6352996230125,-4200.4162766337395
-5258.3591760993,-3715.9645959734917,-2252.0779957175255,-2602.371985167265
-1439.3528565466404,285.4291646182537,1620.423852801323,757.5541350245476
-6323.482683479786,-5069.0304807424545,-3571.2753464877605,-3912.114868849516
-6051.696673899889,-4609.830604583025,-3050.3222422599792,-3390.204350233078
-2105.473917454481,-375.78514754772186,1067.397366553545,276.33372792601585
-4457.960747182369,-3080.6004723012447,-1651.3004668354988,-2233.2887383401394
-6575.881051689386,-5185.4760057628155,-3610.529336422682,-3912.7132528424263
-3801.1744765639305,-2191.7608892321587,-663.7275249361992,-1271.3266313374043
-2249.684459745884,-707.0505260229111,706.0931116342545,-140.6202383339405
-6886.442344009876,-5607.815427958965,-4001.154406994581,-4308.245072156191
-5279.900999844074,-3769.8191553354263,-2184.9393117129803,-2655.9871909320354
-1312.734803646803,403.0714576244354,1827.10568395257,887.164107888937
-6195.667862594128,-4942.891135036945,-3375.3644272089005,-3774.127520084381
-6044.635742783546,-4599.538399904966,-2997.6644508838654,-3364.9525457322598
-2159.0891232192516,-458.4818153679371,1036.9994597136974,232.65169644355774
-4430.195729911327,-3085.0285138487816,-1617.431932836771,-2201.454709917307
-6532.5580506026745,-5159.745494067669,-3572.5917912721634,-3871.903464525938
-3792.916777461767,-2177.99805739522,-660.256897777319,-1230.397166222334
-2162.918780773878,-617.4126038849354,775.5056548118591,-29.081462055444717
-6755.156895965338,-5476.410303115845,-3902.3013713657856,-4174.925118535757
-5279.302615851164,-3794.23322224617,-2208.6353178322315,-2635.5224583745003
-1268.0953577756882,418.62944144010544,1839.1930406093597,936.949656099081
-5979.17253395915,-4739.799607843161,-3197.0459973216057,-3563.3766777813435
-5934.293734490871,-4506.42985060811,-2917.1219654381275,-3262.98791334033
-2059.2786732017994,-346.9430390894413,1114.4303483963013,345.14788711071014
-4198.621124655008,-2822.0985873639584,-1391.3624603152275,-1959.5878999829292
-6506.588185310364,-5127.55243524909,-3560.1454042196274,-3829.0591706335545
-3731.2832261919975,-2091.9504392147064,-616.5748662948608,-1165.6520181894302
-2024.0936944186687,-436.70063802599907,904.6369204819202,107.94847232103348
-6574.444930106401,-5241.4847474992275,-3748.995392382145,-3993.255738288164
-5095.000346034765,-3538.9626108705997,-2073.2808586359024,-2461.392716437578
-1069.1925185322762,695.3221997618675,2001.355102688074,1132.0228377878666
-5956.433942228556,-4645.85332095623,-3214.758163511753,-3547.459663569927
-5810.90695515275,-4342.592313349247,-2857.8819501399994,-3160.42489695549
-1958.9895159900188,-213.14437827467918,1152.4875703454018,405.58467039465904
-4044.118377685547,-2635.7618119716644,-1313.9315716326237,-1861.452925145626
-6206.917481660843,-4778.694567382336,-3324.1427574157715,-3588.6284822821617
-3630.3956849873066,-1956.3566264212132,-563.7973981201649,-1125.4406138658524
-1949.1760185062885,-323.24703297019005,935.7528881132603,124.94257771968842
-6583.061659604311,-5242.920869082212,-3786.9329375326633,-4050.700601607561
-4988.2486416995525,-3451.5985479056835,-1986.1561492681503,-2390.903082072735
-906.3123956620693,843.4820764064789,2141.13760343194,1271.4463081359863
-5933.575673699379,-4582.903324902058,-3220.981357038021,-3585.63656231761
-5885.82463106513,-4349.892598062754,-2952.6659746170044,-3284.29038348794
-2087.1633672714233,-295.9607228934765,1007.1999368667603,262.4512192904949
-4146.920747667551,-2706.0120927393436,-1422.2390743494034,-1974.906530201435
-6407.495796084404,-4954.380107700825,-3529.867174178362,-3796.6267582178116
-3755.6972931027412,-2093.9849447906017,-696.04026055336,-1262.5902250409126
-6407.495796084404,-4954.380107700825,-3529.867174178362,-3796.6267582178116
-3755.6972931027412,-2093.9849447906017,-696.04026055336,-1262.5902250409126
-2091.471732020378,-500.36869487166405,783.1649699211121,-36.26206997036934
-6815.23464885354,-5498.789864450693,-4038.014860957861,-4310.638608127832
-5297.972196429968,-3753.3037571310997,-2304.9751406908035,-2728.152300477028
-1252.298020362854,503.7196452319622,1785.9368652403355,861.0745657980442
-6023.692303031683,-4723.284209638834,-3322.7066358327866,-3733.317731767893
-5894.202006965876,-4413.3213013112545,-2946.4427810907364,-3358.3703218102455
-2080.461466550827,-296.3197532892227,1035.9223685264587,165.99171963334084
-4060.7534526884556,-2619.9644745588303,-1300.288416594267,-2024.8117552101612
