0,1,2,3
-789.1488098502159,-1080.8011679947376,-779.8140195608139,-479.9039623141289
-843.3623996078968,-1123.166754692793,-833.6685789227486,-539.7423616051674
-833.0701949298382,-1104.9758813083172,-805.9035616517067,-526.697590559721
-823.1370206475258,-1108.9252156615257,-806.1429152488708,-510.0625155568123
-819.4270398914814,-1107.6087708771229,-801.9542272984982,-503.5999684333801
-821.2221918702126,-1103.061052531004,-791.3029922246933,-513.0544355213642
-812.4857855737209,-1094.0852926373482,-796.8081249594688,-516.2857090830803
-820.0254238843918,-1105.6939420998096,-806.1429152488708,-514.6102339029312
-824.2141118347645,-1102.5823453366756,-798.0048929452896,-521.4318114221096
-814.7596447467804,-1092.170463860035,-787.2339810729027,-514.6102339029312
-825.2912030220032,-1109.284246057272,-804.7067936658859,-512.695405125618
-823.0173438489437,-1105.4545885026455,-797.7655393481255,-514.6102339029312
-821.4615454673767,-1090.614665478468,-781.7288483381271,-515.2086178958416
-823.9747582376003,-1100.4281629621983,-792.4997602105141,-513.0544355213642
-832.2324573397636,-1112.8745500147343,-807.5790368318558,-518.918598651886
-826.7273246049881,-1093.2475550472736,-788.4307490587234,-517.0037698745728
-822.6583134531975,-1095.7607678174973,-788.6701026558876,-515.0889410972595
-818.3499487042427,-1104.3774973154068,-796.5687713623047,-513.5331427156925
-826.1289406120777,-1097.6755965948105,-792.6194370090961,-515.3282946944237
-825.2912030220032,-1093.2475550472736,-793.6965281963348,-522.9876098036766
-821.5812222659588,-1101.744607746601,-795.7310337722301,-511.6183139383793
-824.2141118347645,-1090.854019075632,-788.6701026558876,-511.0199299454689
-808.2970976233482,-1068.2351041436195,-762.819914162159,-501.80481645464897
-816.3154431283474,-1091.4524030685425,-778.7369283735752,-501.80481645464897
-850.0643003284931,-1124.0044922828674,-806.7412992417812,-528.6124193370342
-841.0885404348373,-1103.4200829267502,-790.2259010374546,-526.697590559721
-808.0577440261841,-1077.0911872386932,-777.4204835891724,-505.1557668149471
-806.382268846035,-1086.7850079238415,-776.5827459990978,-503.48029163479805
-845.27722838521,-1105.3349117040634,-798.8426305353642,-530.5272481143475
-824.0944350361824,-1090.1359582841396,-787.4733346700668,-523.9450241923332
-801.4755201041698,-1070.9876705110073,-771.9153508543968,-485.76812544465065
-841.4475708305836,-1111.9171356260777,-794.8932961821556,-520.3547202348709
-847.1920571625233,-1106.6513564884663,-803.7493792772293,-539.2636544108391
-823.9747582376003,-1092.290140658617,-783.1649699211121,-508.5067171752453
-815.2383519411087,-1089.058867096901,-785.7978594899178,-504.1983524262905
-821.8205758631229,-1072.9024992883205,-774.9072708189487,-513.0544355213642
-812.4857855737209,-1079.1256928145885,-778.6172515749931,-507.9083331823349
-822.1796062588692,-1095.6410910189152,-795.1326497793198,-513.7724963128567
-825.2912030220032,-1088.5801599025726,-787.8323650658131,-516.7644162774086
-822.8976670503616,-1082.7159967720509,-782.0878787338734,-517.4824770689011
