0,1,2,3
-756.2376902401447,-984.8203755319118,-777.7795139849186,-513.2937891185284
-754.9212454557419,-968.0656237304211,-759.708317399025,-513.7724963128567
-734.0974825024605,-962.2014605998993,-751.6899718940258,-492.8290565609932
-746.3045159578323,-983.1449003517628,-770.2398756742477,-505.8738276064396
-731.3449161350727,-951.0715183317661,-737.4484328627586,-494.5045317411423
-750.6128807067871,-982.1874859631062,-762.3412069678307,-510.9002531468868
-760.1870245933533,-1002.0538345277309,-777.6598371863365,-513.2937891185284
-751.92932549119,-980.8710411787033,-756.716397434473,-509.9428387582302
-764.375712543726,-994.0354890227318,-772.154704451561,-521.9105186164379
-745.3471015691757,-991.5222762525082,-763.7773285508156,-500.84740206599236
-764.375712543726,-994.0354890227318,-772.154704451561,-521.9105186164379
-745.3471015691757,-991.5222762525082,-763.7773285508156,-500.84740206599236
-746.9028999507427,-986.2564971148968,-760.1870245933533,-503.95899882912636
-753.2457702755928,-980.6316875815392,-753.9638310670853,-507.19027239084244
-747.5012839436531,-990.6845386624336,-748.3390215337276,-495.70129972696304
-761.383792579174,-1006.721229672432,-757.4344582259655,-508.9854243695736
-745.5864551663399,-980.6316875815392,-757.9131654202938,-507.19027239084244
-739.602615237236,-980.5120107829571,-758.8705798089504,-494.8635621368885
-742.594535201788,-989.6074474751949,-763.6576517522335,-496.77839091420174
-753.0064166784286,-992.0009834468365,-762.5805605649948,-511.4986371397972
-755.3999526500702,-996.7880553901196,-761.1444389820099,-510.66089954972267
-738.046816855669,-992.5993674397469,-750.493203908205,-484.69103425741196
-743.6716263890266,-996.7880553901196,-748.2193447351456,-496.0603301227093
-710.2817995846272,-950.3534575402737,-722.3691562414169,-476.6726887524128
-770.598906069994,-1019.167616724968,-777.1811299920082,-519.7563362419605
-771.1972900629044,-1029.5794982016087,-789.0291330516338,-523.8253473937511
-754.2031846642494,-997.8651465773582,-763.5379749536514,-514.1315267086029
-745.2274247705936,-995.5912874042988,-761.8624997735023,-503.360614836216
-751.8096486926079,-1008.1573512554169,-759.5886406004429,-495.10291573405266
-732.9007145166397,-981.5891019701958,-749.8948199152946,-494.62420853972435
-734.935220092535,-979.5545963943005,-748.5783751308918,-492.11099576950073
-763.1789445579052,-1016.6544039547443,-782.5665859282017,-515.6873250901699
-750.8522343039513,-1001.0964201390743,-765.2134501338005,-502.6425540447235
-730.6268553435802,-973.4510796666145,-738.7648776471615,-489.95681339502335
-753.1260934770107,-1007.0802600681782,-770.598906069994,-506.59188839793205
-754.8015686571598,-1012.5853928029537,-770.718582868576,-504.7967364192009
-755.5196294486523,-997.1470857858658,-760.0673477947712,-514.1315267086029
-739.9616456329823,-992.3600138425827,-752.8867398798466,-498.4538660943508
-739.2435848414898,-1001.8144809305668,-761.264115780592,-493.54711735248566
-745.2274247705936,-996.0699945986271,-754.6818918585777,-500.84740206599236
-733.8581289052963,-982.9055467545986,-742.2355048060417,-495.70129972696304
-725.2413994073868,-987.9319722950459,-740.3206760287285,-477.031719148159
-739.9616456329823,-997.1470857858658,-751.8096486926079,-498.5735428929329
-760.4263781905174,-1007.6786440610886,-754.6818918585777,-516.1660322844982
-750.0144967138767,-1007.7983208596706,-776.2237156033516,-506.71156519651413
-744.9880711734295,-997.3864393830299,-754.9212454557419,-488.28133821487427
-738.6452008485794,-986.2564971148968,-743.3125959932804,-498.9325732886791
-729.5497641563416,-984.4613451361656,-745.9454855620861,-488.40101501345634
-766.2905413210392,-1030.177882194519,-780.4124035537243,-514.6102339029312
-765.3331269323826,-1014.3805447816849,-776.2237156033516,-522.3892258107662
-730.8662089407444,-978.4775052070618,-741.158413618803,-491.39293497800827
-736.1319880783558,-997.1470857858658,-757.1951046288013,-487.80263102054596
-743.4322727918625,-997.2667625844479,-754.4425382614136,-498.21451249718666
-764.495389342308,-1017.4921415448189,-768.8037540912628,-519.7563362419605
-748.0996679365635,-1015.9363431632519,-750.8522343039513,-495.3422693312168
-744.3896871805191,-1009.3541192412376,-765.931510925293,-498.69321969151497
-744.9880711734295,-992.838721036911,-752.2883558869362,-505.03609001636505
-747.9799911379814,-1004.8064008951187,-759.3492870032787,-504.916413217783
-731.2252393364906,-994.0354890227318,-749.5357895195484,-479.9039623141289
-734.5761896967888,-980.2726571857929,-750.373527109623,-490.55519738793373
-748.0996679365635,-1015.9363431632519,-750.8522343039513,-495.3422693312168
-744.3896871805191,-1009.3541192412376,-765.931510925293,-498.69321969151497
-744.9880711734295,-992.838721036911,-752.2883558869362,-505.03609001636505
-747.9799911379814,-1004.8064008951187,-759.3492870032787,-504.916413217783
-731.2252393364906,-994.0354890227318,-749.5357895195484,-479.9039623141289
-734.5761896967888,-980.2726571857929,-750.373527109623,-490.55519738793373
-741.8764744102955,-985.1794059276581,-741.9961512088776,-497.0177445113659
-732.7810377180576,-991.282922655344,-751.2112646996975,-481.57943749427795
-760.1870245933533,-1011.388624817133,-773.9498564302921,-516.1660322844982
-750.373527109623,-997.7454697787762,-753.3654470741749,-510.5412227511406
-748.4586983323097,-1009.2344424426556,-766.4102181196213,-503.95899882912636
-747.0225767493248,-1003.9686633050442,-761.1444389820099,-494.9832389354706
-747.8603143393993,-987.8122954964638,-754.9212454557419,-508.26736357808113
-752.5277094841003,-1007.1999368667603,-767.3676325082779,-510.4215459525585
