timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-1.185398689955472946e+03,5.760044315755367279e+02,-8.287618301808834076e+02,5.168003193169832230e+03
5.000000000000000104e-03,-1.110121983647346497e+03,6.576240082085132599e+02,-7.475012839436531067e+02,5.064004055202007294e+03
1.000000000000000021e-02,-1.205384715318679810e+03,5.259795297682285309e+02,-8.693322649002075195e+02,5.249263739407062531e+03
1.499999999999999944e-02,-1.178457435637712479e+03,5.672680252790451050e+02,-8.379769436717033386e+02,5.269608795166015625e+03
2.000000000000000042e-02,-1.097077212601900101e+03,6.638472017347812653e+02,-7.269168745875358582e+02,5.060054720848798752e+03
2.500000000000000139e-02,-1.165173310995101929e+03,5.803127963244915009e+02,-8.097332192063331604e+02,5.202589787960052490e+03
2.999999999999999889e-02,-1.173431010097265244e+03,5.696615612506866455e+02,-8.260092638134956360e+02,5.339859075933694839e+03
3.500000000000000333e-02,-1.068474457740783691e+03,6.962796141505241394e+02,-6.861070862710475922e+02,5.170037698745727539e+03
4.000000000000000083e-02,-1.101864284545183182e+03,6.388347508311271667e+02,-7.364910184741020203e+02,5.142871065467596054e+03
4.499999999999999833e-02,-1.236740036547183990e+03,4.905551973879337311e+02,-8.909937654435634613e+02,5.267095582395792007e+03
5.000000000000000278e-02,-1.183005153983831406e+03,5.766028155684471130e+02,-7.992016609311103821e+02,5.183082469791173935e+03
5.500000000000000028e-02,-1.086066947132349014e+03,6.753361743986606598e+02,-6.993912109136581421e+02,5.077766887038946152e+03
5.999999999999999778e-02,-1.181808385998010635e+03,5.497952126860618591e+02,-8.262486174106597900e+02,5.276071342289447784e+03
6.500000000000000222e-02,-1.177260667651891708e+03,5.603267709612846375e+02,-8.104512799978256226e+02,5.272122007936239243e+03
7.000000000000000666e-02,-1.047052310794591904e+03,7.184198218882083893e+02,-6.394331348240375519e+02,5.116781523376703262e+03
7.499999999999999722e-02,-1.141237951278686523e+03,5.949133657515048981e+02,-7.813698179423809052e+02,5.203786555945873260e+03
8.000000000000000167e-02,-1.201674734562635422e+03,5.286124193370342255e+02,-8.450378747880458832e+02,5.288039022147655487e+03
