timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-1.285807523965835571e+03,2.112295494973659515e+02,-7.064521420300006866e+02,7.143508107364177704e+02
5.000000000000000104e-03,-1.451320536404848099e+03,-5.624809533357620239e+00,-9.254606834352016449e+02,6.804822767376899719e+02
1.000000000000000021e-02,-1.455868254750967026e+03,4.308364748954772949e+00,-9.330003217458724976e+02,7.301481481492519379e+02
1.499999999999999944e-02,-1.294902960658073425e+03,2.166150054335594177e+02,-7.111195371747016907e+02,7.314645929336547852e+02
2.000000000000000042e-02,-1.394593733876943588e+03,7.360123112797737122e+01,-8.452772283852100372e+02,6.863464398682117462e+02
2.500000000000000139e-02,-1.472024622559547424e+03,-1.615636780858039856e+01,-9.570553582608699799e+02,7.313449161350727081e+02
2.999999999999999889e-02,-1.347082044839859009e+03,1.518698574006557465e+02,-7.780188675820827484e+02,7.531260934770107269e+02
3.500000000000000333e-02,-1.280900775223970413e+03,2.008176680207252502e+02,-7.141114571392536163e+02,7.646150661408901215e+02
4.000000000000000083e-02,-1.503858650982379913e+03,-6.426644083857536316e+01,-9.906845386624336243e+02,6.990321805179119110e+02
4.499999999999999833e-02,-1.386216357976198196e+03,9.143307411670684814e+01,-8.383359740674495697e+02,7.776598371863365173e+02
5.000000000000000278e-02,-1.504576711773872375e+03,-5.289714497327804565e+01,-9.723739884793758392e+02,6.798838927447795868e+02
5.500000000000000028e-02,-1.464844014644622803e+03,-2.034505575895309448e+00,-9.286919569969177246e+02,7.807714339494705200e+02
5.999999999999999778e-02,-1.261034426659345627e+03,2.467735586762428284e+02,-6.675571824908256531e+02,8.290011837780475616e+02
6.500000000000000222e-02,-1.366110655814409256e+03,9.873335883021354675e+01,-8.075790368318557739e+02,7.844814147055149078e+02
7.000000000000000666e-02,-1.474298481732606888e+03,-2.417471331357955933e+01,-9.533453775048255920e+02,7.854388290941715240e+02
7.499999999999999722e-02,-1.367068070203065872e+03,1.281738512814044952e+02,-7.953720033764839172e+02,7.763433924019336700e+02
8.000000000000000167e-02,-1.341098204910755157e+03,1.391841167509555817e+02,-7.664102181196212769e+02,7.501341735124588013e+02
8.500000000000000611e-02,-1.376163506895303726e+03,5.876130810379981995e+01,-8.602368282079696655e+02,8.633484249711036682e+02
