timestamp,ch1,ch2,ch3,ch4
0.000000000000000000e+00,-1.344209801673889160e+03,8.365408220887184143e+01,-9.704591597020626068e+02,8.066216224431991577e+02
5.000000000000000104e-03,-1.383463791608810425e+03,5.026425540447235107e+01,-1.002173511326313019e+03,7.393632616400718689e+02
1.000000000000000021e-02,-1.204068270534276962e+03,2.534754593968391418e+02,-7.738301796317100525e+02,7.546818918585777283e+02
1.499999999999999944e-02,-1.342414649695158005e+03,7.384058472514152527e+01,-9.660311181545257568e+02,7.406797064244747162e+02
2.000000000000000042e-02,-1.365033564627170563e+03,6.271064245700836182e+01,-9.884106794893741608e+02,7.885504258573055267e+02
2.500000000000000139e-02,-1.197486046612262726e+03,2.862669022083282471e+02,-7.555196294486522675e+02,8.181105951070785522e+02
2.999999999999999889e-02,-1.256127677917480469e+03,2.014160520136356354e+02,-8.328308413326740265e+02,7.917816994190216064e+02
3.500000000000000333e-02,-1.437557704567909241e+03,-9.215113490819931030e+00,-1.056028070688247681e+03,7.340974825024604797e+02
4.000000000000000083e-02,-1.189946408301591873e+03,2.733418079614639282e+02,-7.708382596671581268e+02,8.862066935002803802e+02
4.499999999999999833e-02,-1.319556381165981293e+03,1.481598766446113586e+02,-8.844115415215492249e+02,6.734213456213474274e+02
5.000000000000000278e-02,-1.394115026682615280e+03,3.027823004126548767e+01,-1.005045754492282867e+03,7.521686790883541107e+02
5.500000000000000028e-02,-1.330806000232696533e+03,1.121371602714061737e+02,-9.167242771387100220e+02,7.889094562530517578e+02
5.999999999999999778e-02,-1.152367893546819687e+03,3.275553977191448212e+02,-6.849103182852268219e+02,8.053051776587963104e+02
6.500000000000000222e-02,-1.287961706340312958e+03,1.415776527225971222e+02,-8.657419609427452087e+02,7.723940580487251282e+02
7.000000000000000666e-02,-1.395910178661346436e+03,3.506530198454856873e+01,-9.844613451361656189e+02,7.230872170329093933e+02
7.499999999999999722e-02,-1.205983099311590195e+03,2.778895263075828552e+02,-7.346958664953708649e+02,7.600673477947711945e+02
8.000000000000000167e-02,-1.278387562453746796e+03,1.703000843822956085e+02,-8.398917724490165710e+02,6.936467245817184448e+02
8.500000000000000611e-02,-1.376163506895303726e+03,3.350950360298156738e+01,-9.813497483730316162e+02,7.007076556980609894e+02
8.999999999999999667e-02,-1.240689370900392532e+03,2.126656710803508759e+02,-8.048264704644680023e+02,7.327810377180576324e+02
9.500000000000000111e-02,-1.294065223067998886e+03,1.768823083043098450e+02,-8.386950044631958008e+02,5.973069017231464386e+02
1.000000000000000056e-01,-1.402133372187614441e+03,3.267176601290702820e+01,-1.001216096937656403e+03,6.048465400338172913e+02
1.049999999999999961e-01,-1.341696588903665543e+03,1.287722352743148804e+02,-9.034401524960994720e+02,6.111894103586673737e+02
1.100000000000000006e-01,-1.190066085100173950e+03,3.239650937616825104e+02,-7.109998603761196136e+02,5.903656474053859711e+02
1.150000000000000050e-01,-1.226926539063453674e+03,2.404306883513927460e+02,-8.094938656091690063e+02,6.491269555091857910e+02
1.199999999999999956e-01,-1.359408755093812943e+03,1.268574064970016479e+02,-9.540634382963180542e+02,5.499148894846439362e+02
1.250000000000000000e-01,-1.278866269648075104e+03,2.473719426691532135e+02,-8.233763742446899414e+02,4.460354283154010773e+02
1.300000000000000044e-01,-1.244638705253601074e+03,2.585018849372863770e+02,-8.118874015808105469e+02,4.237755437791347504e+02
1.350000000000000089e-01,-1.237697450935840607e+03,2.616134817004203796e+02,-8.471920571625232697e+02,3.400017847716808319e+02
1.400000000000000133e-01,-1.298014557421207428e+03,2.784879103004932404e+02,-8.538939578831195831e+02,1.020843091905117035e+02
1.449999999999999900e-01,-1.270010186553001404e+03,3.165451322495937347e+02,-8.082970976233482361e+02,1.424153903126716614e+01
1.499999999999999944e-01,-1.288081383138895035e+03,2.788469406962394714e+02,-8.809409143626689911e+02,1.099829778969287872e+02
1.549999999999999989e-01,-1.308187085300683975e+03,3.268373369276523590e+02,-8.779489943981170654e+02,-3.566368597745895386e+01
1.600000000000000033e-01,-1.174388424485921860e+03,4.935471173524856567e+02,-7.003486253023147583e+02,-1.464844014644622803e+02
1.650000000000000078e-01,-1.198802491396665573e+03,4.586014921665191650e+02,-7.977655393481254578e+02,-7.120769515633583069e+01
1.700000000000000122e-01,-1.364315503835678101e+03,3.627403765022754669e+02,-9.339577361345291138e+02,-1.761642475128173828e+02
1.749999999999999889e-01,-1.246912564426660538e+03,5.641564285159111023e+02,-7.404403528273105621e+02,-1.972273640632629395e+02
1.799999999999999933e-01,-1.398782421827316284e+03,3.925398993492126465e+02,-9.051156276762485504e+02,-2.833946590423583984e+02
1.849999999999999978e-01,-1.433608370214700699e+03,3.682455092370510101e+02,-9.654327341616153717e+02,-1.424153903126716614e+02
1.900000000000000022e-01,-1.239971310108900070e+03,6.348854164779186249e+02,-6.944844621717929840e+02,4.655427464842796326e+01
1.950000000000000067e-01,-1.121730633109807968e+03,8.138022303581237793e+02,-5.284927425384521484e+02,-4.272461709380149841e+01
2.000000000000000111e-01,-1.336430809766054153e+03,6.103516727685928345e+02,-7.598279941976070404e+02,-2.652037856578826904e+02
2.049999999999999878e-01,-1.242245169281959534e+03,7.422355048060417175e+02,-6.277048085629940033e+02,-3.495759286582469940e+02
2.099999999999999922e-01,-1.083314380764961243e+03,9.991815913617610931e+02,-3.528072022199630737e+02,-4.942651781439781189e+02
2.149999999999999967e-01,-1.339303052932024002e+03,7.267971977889537811e+02,-6.534353202581405640e+02,-6.309360821247100830e+02
2.200000000000000011e-01,-1.419247154384851456e+03,7.081276172101497650e+02,-7.428338887989521027e+02,-4.596785833537578583e+02
2.250000000000000056e-01,-1.162420744627714157e+03,1.028143376618623734e+03,-4.286822925209999084e+02,-2.934475101232528687e+02
2.300000000000000100e-01,-1.139203445702791214e+03,1.054950979501008987e+03,-3.680061556398868561e+02,-1.834645322263240814e+02
2.349999999999999867e-01,-1.084152118355035782e+03,1.119097743541002274e+03,-2.704695647954940796e+02,-1.543830701708793640e+01
2.399999999999999911e-01,-1.260555719465017319e+03,1.102462668538093567e+03,-3.370098648071289062e+02,-4.308364748954772949e+02
2.449999999999999956e-01,-1.362280998259782791e+03,1.039033965289592743e+03,-3.681258324384689331e+02,-6.251915957927703857e+02
2.500000000000000000e-01,-1.622338681578636169e+03,7.433125959932804108e+02,-6.163355126976966858e+02,-4.034304880201816559e+02
2.550000000000000044e-01,-1.184919982761144638e+03,1.218549163162708282e+03,-1.525879181921482086e+02,1.205145361721515656e+02
2.600000000000000089e-01,-1.172832626104354858e+03,1.334156950592994690e+03,-6.163355126976966858e+01,-1.055549363493919373e+02
2.650000000000000133e-01,-1.345406569659709930e+03,1.103539759725332260e+03,-2.851898110210895538e+02,-2.830356286466121674e+02
2.700000000000000178e-01,-1.404287554562091827e+03,1.104856204509735107e+03,-3.458659479022026062e+02,-2.703498879969120026e+02
2.750000000000000222e-01,-1.279943360835313797e+03,1.326976342678070068e+03,-1.673081644177436829e+02,-2.894981757700443268e+02
2.800000000000000266e-01,-1.229679105430841446e+03,1.369940313369035721e+03,-1.746084491312503815e+02,-3.170238394439220428e+02
2.849999999999999756e-01,-1.181090325206518173e+03,1.468553995400667191e+03,-1.460056942701339722e+02,-2.644857248663902283e+02
2.899999999999999800e-01,-1.527315303504467010e+03,1.254691556334495544e+03,-4.453173675239086151e+02,-1.131304776996374130e+03
2.949999999999999845e-01,-1.335832425773143768e+03,1.479085553675889969e+03,-2.301384836733341217e+02,-1.741417096167802811e+03
2.999999999999999889e-01,-1.351510086387395859e+03,1.460775003492832184e+03,-3.504136662483215332e+02,-1.988789038836956024e+03
3.049999999999999933e-01,-9.778791212141513824e+02,1.897355964720249176e+03,2.632889568805694580e+00,-1.701804075837135315e+03
3.099999999999999978e-01,-1.044778451621532440e+03,1.952407292068004608e+03,-8.616729497909545898e+00,-2.078307284176349640e+03
3.150000000000000022e-01,-1.209932433664798737e+03,1.837756919026374817e+03,-1.995012232363224030e+02,-2.403110115528106689e+03
3.200000000000000067e-01,-1.605105222582817078e+03,1.531623668253421783e+03,-6.424250547885894775e+02,-2.914608752667903900e+03
3.250000000000000111e-01,-1.274797258496284485e+03,1.952407292068004608e+03,-2.776501727104187012e+02,-2.981627759873867035e+03
3.300000000000000155e-01,-1.300408093392848969e+03,1.916504252493381500e+03,-3.749474099576473236e+02,-3.239172230422496796e+03
3.350000000000000200e-01,-1.382147346824407578e+03,1.838834010213613510e+03,-4.503437930643558502e+02,-3.256525366216897964e+03
3.400000000000000244e-01,-9.330003217458724976e+02,2.405503651499748230e+03,-3.039790683984756470e+01,-2.904196871191263199e+03
3.449999999999999734e-01,-1.139921506494283676e+03,2.246453186184167862e+03,-2.371994147896766663e+02,-3.149893338680267334e+03
3.499999999999999778e-01,-1.368623868584632874e+03,2.028162705570459366e+03,-5.106608995497226715e+02,-3.063247336506843567e+03
3.549999999999999822e-01,-1.556277088761329651e+03,1.875574787378311157e+03,-6.992715341150760651e+02,-3.135292769253253937e+03
3.599999999999999867e-01,-1.160505915850400925e+03,2.376422189444303513e+03,-2.582625313401222229e+02,-2.875833469927310944e+03
3.649999999999999911e-01,-1.263188609033823013e+03,2.207438549846410751e+03,-4.775104263424873352e+02,-3.017889829844236374e+03
3.699999999999999956e-01,-1.554242583185434341e+03,2.081418880939483643e+03,-7.599476709961891174e+02,-3.169280980050563812e+03
3.750000000000000000e-01,-1.123166754692792892e+03,2.540140049904584885e+03,-2.048866791725158691e+02,-2.563237672030925751e+03
3.800000000000000044e-01,-1.451799243599176407e+03,2.240110315859317780e+03,-7.445093639791011810e+02,-2.411008784234523773e+03
3.850000000000000089e-01,-1.187672549128532410e+03,2.587292708545923233e+03,-4.496257322728633881e+02,-2.022537896037101746e+03
