0,1,2,3
-10965.626023679972,-8651.076739102602,-9168.559216171503,-8646.050313562155
-11945.419973671436,-9453.0309664011,-10040.045663446188,-9576.89645293355
-8424.887589782476,-5906.768070816994,-6499.766607791185,-6517.478773981333
-9029.49477621913,-6718.775149196386,-7248.8236901164055,-6947.7168648839
-12187.765490800142,-9736.066595047712,-10318.294220149517,-9786.450527250767
-10142.369326233864,-7629.276232808828,-8222.394446581602,-8022.773546546698
-7403.685467481613,-5054.549588114023,-5586.153927415609,-5577.776551514864
-12096.332416683435,-9706.027718603611,-10238.828825891018,-9650.737037658691
-11418.722383111715,-8928.966265410185,-9509.757768929005,-9119.491728752851
-7173.187953412533,-4709.042670607567,-5272.72039192915,-5411.425801485777
-8452.532930254936,-5966.9655005037785,-6516.521359592676,-6533.156434595585
-9120.090112745762,-6815.593679249287,-7323.502012431622,-7038.19252461195
-12343.943712949753,-9874.532651007175,-10458.316074490547,-9909.119245797396
-10249.240707367659,-7731.001511603594,-8312.75042951107,-8125.934946924448
-7410.267691403627,-5038.393220305443,-5571.553357988596,-5593.454212129116
-12157.247907161713,-9747.794921308756,-10290.289849281311,-9725.654713571072
-11470.422760099173,-8970.972821712494,-9539.557291775942,-9211.164156466722
-7246.1908005476,-4772.112343460321,-5335.431034386158,-5506.329502761364
-11076.087708771229,-8738.321125268936,-9257.838107913733,-8768.000971317291
-12039.126906961203,-9560.620408326387,-10142.72835662961,-9702.916121840477
-8517.27807828784,-5995.209224969149,-6591.917742699385,-6645.891978859901
-9136.485834151506,-6825.407176733017,-7336.905813872814,-7090.850315988064
-12265.794763475657,-9844.25442096591,-10389.023208111525,-9870.343963056803
-10202.566755920649,-7690.550753682852,-8261.40908291936,-8100.204435229301
-7386.452008485794,-5028.220692425966,-5547.258967876434,-5578.015905112028
-12171.848476588726,-9765.626764297485,-10295.316274821758,-9719.910227239132
-11468.148900926113,-8984.61597675085,-9532.257007062435,-9172.029843330383
-7191.498503595591,-4743.748942196369,-5264.462692826986,-5435.361161202192
-11046.647216320038,-8728.14859738946,-9225.764725893736,-8735.448882102966
-12030.988884657621,-9546.737899690866,-10108.979499429464,-9672.757568597794
-8487.957262635231,-5980.608655542135,-6535.071263372898,-6607.475726515055
-9090.410266697407,-6802.788261801004,-7293.9418431818485,-7046.091193318367
-12313.426129311323,-9888.65451323986,-10405.299252718687,-9916.180176913738
-10226.2627620399,-7724.897994875908,-8264.999386876822,-8132.277817249298
-7389.68328204751,-5043.180292248726,-5551.327979028225,-5591.778736948967
-12151.86245122552,-9770.653189837933,-10286.81922212243,-9751.863932460546
-11452.471240311861,-8954.57710030675,-9526.632197529078,-9207.813206106424
-7146.2606737315655,-4694.442101180553,-5242.561838686466,-5418.845762997866
-10980.106916308403,-8647.845465540886,-9166.764064192772,-8694.998124182224
-12011.36188969016,-9520.768034398556,-10090.190242052078,-9676.946256548166
-8479.699563533068,-5976.4199675917625,-6528.130009055138,-6618.366315186024
-9079.160647630692,-6774.424860537052,-7273.955817818642,-7039.987676590681
-12226.062066346407,-9760.959369152784,-10328.706101626158,-9844.85280495882
-10201.848695129156,-7665.538302779198,-8257.220394968987,-8126.05462372303
-7335.589369088411,-4977.238376230001,-5508.004977941513,-5567.604023635387
-12131.038688272238,-9738.22077742219,-10285.263423740864,-9745.16203173995
-11408.908885627985,-8907.065411269665,-9495.875260293484,-9176.577561676502
-7129.745275527239,-4671.344479054213,-5228.080946058035,-5420.042530983686
-11012.659005522728,-8698.109720945358,-9202.188396573067,-8731.379870951176
-11979.886891663074,-9506.04778817296,-10057.757829636335,-9652.532189637423
-8410.526373952627,-5920.052195459604,-6473.437712103128,-6560.921451866627
-9023.15190589428,-6722.006422758102,-7225.247360795736,-6999.656595468521
-12292.003982365131,-9830.850619524717,-10387.58708652854,-9915.821146517992
-10177.673981815577,-7668.2908691465855,-8237.83275359869,-8090.271260946989
-7350.788322508335,-5008.3543438613415,-5508.004977941513,-5580.40944108367
-12102.794963806868,-9731.159846305847,-10235.358198732138,-9724.098915189505
-11400.770863324404,-8920.110182315111,-9482.710812449455,-9178.851420849562
-7105.9295926094055,-4668.591912686825,-5195.409180045128,-5397.303939253092
-10965.386670082808,-8648.802879929543,-9141.27290609479,-8680.158201158047
-11918.732047587633,-9439.627164959908,-10010.24614059925,-9610.046926140785
-8401.550614058971,-5876.60951757431,-6461.709385842085,-6551.586661577225
-9039.30827370286,-6710.397773295641,-7232.068938314915,-7017.608115255833
-12177.353609323502,-9714.64444810152,-10280.835382193327,-9814.933605313301
-10095.934728384018,-7600.673477947712,-8158.487036138773,-8039.528298348188
-7285.923497676849,-4944.32725661993,-5442.661445915699,-5525.477790534496
-12069.52481380105,-9687.238461226225,-10197.42065358162,-9679.698822915554
-11308.97875881195,-8853.21085190773,-9387.208727180958,-9075.0916364789
-7059.973701953888,-4619.524425268173,-5153.522300541401,-5355.297382950783
-10967.780206054449,-8654.786719858646,-9145.222240447998,-8686.620748281479
-11905.687276542187,-9434.241709023714,-10001.270380705595,-9574.742270559072
-8349.132176280022,-5837.953911632299,-6412.761575222015,-6489.1153727173805
-9001.370728552341,-6711.594541281462,-7205.261335432529,-6966.14709186554
-12164.428515076637,-9698.966787487268,-10264.91836798191,-9787.76697203517
-10099.644709140062,-7591.458364456892,-8169.736655205488,-8034.9805800020695
-7332.7171259224415,-4972.5709810853,-5498.789864450693,-5558.987294137478
-12075.149623334408,-9676.826579749584,-10218.005062937737,-9683.767834067345
-11371.091017276049,-8858.35695424676,-9430.053021073341,-9122.124618321657
-7082.5926168859005,-4624.909881204367,-5137.605286329985,-5358.768010109663
-10944.682583928108,-8586.929975062609,-9057.259793490171,-8603.6847268641
-11893.001535892487,-9398.81737664342,-9833.483509093523,-9480.556630074978
-8267.991306841373,-5742.33214956522,-6240.786015659571,-6296.555403798819
-8822.573591470718,-6530.403868228197,-6861.429893106222,-6639.7884621322155
-12039.485937356949,-9606.217268586159,-10088.0360596776,-9436.635244995356
-10234.520461142063,-7741.17403948307,-8358.706320166588,-8177.755000710487
-7311.654009371996,-4990.283147275448,-5537.086439996958,-5598.480637669563
-11983.11816522479,-9615.911089271307,-10129.444231987,-9506.526495367289
-11554.555549502373,-9077.96387964487,-9692.025533169508,-9226.0040794909
-7352.703151285648,-4928.649596005678,-5469.8280791938305,-5495.558590888977
-11065.915180891752,-8749.211713939905,-9307.384302526712,-8646.529020756483
-12184.893247634172,-9729.245017528534,-10312.789087414742,-9688.67458280921
-8495.97560814023,-6008.9720568060875,-6599.577057808638,-6431.191802203655
-9096.274429827929,-6828.518773496151,-7263.783289939165,-6785.076095610857
-12351.004644066095,-9895.117060363293,-10398.238321602345,-9705.309657812119
-10467.17215758562,-8000.753015607595,-8490.111445009708,-8102.597971200943
-7421.517310470343,-5181.885701805353,-5690.033388584852,-5436.198898792267
-11938.11968895793,-9645.830288916826,-10190.00069206953,-9306.187534540892
-11572.507069289684,-9213.797046035528,-9736.784655839205,-9282.49152842164
-6881.415918469429,-4598.2219551205635,-5135.211750358343,-5179.133135437965
-10856.00207617879,-8692.006204217672,-9149.889635592699,-8622.473984241486
-11568.677411735058,-9275.789627701044,-9743.247202962637,-9267.651605397463
-8189.962034165859,-5832.927486091852,-6296.914434194565,-6328.9878162145615
-9049.12177118659,-6894.101659119129,-7462.087745189667,-7243.557910978794
-12003.104190587997,-9691.905856370926,-10302.496882736683,-9911.871812164783
-9856.222100824118,-7455.5055212676525,-8016.670029819012,-8030.552538454533
-7054.468569219112,-4773.18943464756,-5425.188633322716,-5522.844900965691
-11799.174925804138,-9476.726972520351,-10124.776836842299,-9662.944071114063
-11123.36004421115,-8668.908582091331,-9267.771282196045,-9048.643063992262
-6820.38075119257,-4428.400577932596,-5127.432758450508,-5352.903846979141
