0,1,2,3
-739.1239080429077,-1011.508301615715,-779.2156355679035,-505.2754436135292
-735.0548968911171,-1005.7638152837753,-772.5137348473072,-504.3180292248726
-730.9858857393265,-1015.3379591703415,-784.4814147055149,-495.22259253263474
-736.0123112797737,-1014.1411911845207,-784.4814147055149,-501.6851396560669
-731.4645929336548,-1000.0193289518356,-770.8382596671581,-501.5654628574848
-727.3955817818642,-1008.9950888454914,-778.8566051721573,-492.9487333595753
-746.3045159578323,-1026.4679014384747,-797.1671553552151,-508.028009980917
-737.0894024670124,-1005.0457544922829,-773.83017963171,-509.4641315639019
-730.1481481492519,-1006.0031688809395,-773.5908260345459,-499.88998767733574
-735.4139272868633,-1022.279213488102,-783.7633539140224,-499.88998767733574
-745.5864551663399,-1020.1250311136246,-782.6862627267838,-513.1741123199463
-733.8581289052963,-1004.8064008951187,-774.9072708189487,-502.7622308433056
-731.2252393364906,-1013.1837767958641,-783.8830307126045,-494.62420853972435
-738.8845544457436,-1013.4231303930283,-783.2846467196941,-501.44578605890274
-737.6877864599228,-1003.3702793121338,-773.4711492359638,-506.3525348007679
-730.1481481492519,-1003.72930970788,-775.8646852076054,-497.6161285042763
-738.7648776471615,-1022.279213488102,-787.1143042743206,-506.8312419950962
-744.6290407776833,-1009.7131496369839,-774.7875940203667,-513.2937891185284
-740.7993832230568,-1012.5853928029537,-780.4124035537243,-509.9428387582302
-732.4220073223114,-1015.4576359689236,-784.0027075111866,-500.36869487166405
-737.5681096613407,-1010.3115336298943,-779.4549891650677,-507.7886563837528
-738.8845544457436,-1007.9179976582527,-778.9762819707394,-514.1315267086029
-736.8500488698483,-1020.9627687036991,-789.1488098502159,-505.8738276064396
-736.0123112797737,-1016.4150503575802,-785.1994754970074,-504.55738282203674
-733.1400681138039,-998.8225609660149,-770.3595524728298,-504.1983524262905
-738.6452008485794,-1014.0215143859386,-779.4549891650677,-502.1638468503952
-736.37134167552,-1015.9363431632519,-783.7633539140224,-497.9751589000225
-734.3368360996246,-1004.3276937007904,-771.3169668614864,-505.1557668149471
-731.1055625379086,-1003.6096329092979,-772.6334116458893,-499.1719268858433
-735.7729576826096,-1012.3460392057896,-781.489494740963,-496.18000692129135
-739.7222920358181,-1005.285108089447,-779.6943427622318,-506.11318120360374
-737.4484328627586,-1000.4980361461639,-777.0614531934261,-506.47221159935
-733.4990985095501,-1015.0986055731773,-781.2501411437988,-499.88998767733574
-742.4748584032059,-1011.2689480185509,-784.601091504097,-508.26736357808113
-728.5923497676849,-991.7616298496723,-763.6576517522335,-498.21451249718666
-731.3449161350727,-1009.4737960398197,-777.5401603877544,-498.69321969151497
-742.8338887989521,-1022.7579206824303,-790.7046082317829,-508.74607077240944
-739.482938438654,-1004.4473704993725,-775.0269476175308,-509.82316195964813
-738.4058472514153,-1009.832826435566,-774.4285636246204,-507.3099491894245
-741.038736820221,-1020.4840615093708,-789.3881634473801,-504.3180292248726
-742.9535655975342,-1012.3460392057896,-782.0878787338734,-507.54930278658867
-738.7648776471615,-1003.3702793121338,-771.1972900629044,-505.51479721069336
-736.0123112797737,-1012.8247464001179,-779.6943427622318,-499.77031087875366
-744.270010381937,-1017.3724647462368,-786.8749506771564,-509.3444547653198
-740.9190600216389,-1007.1999368667603,-775.7450084090233,-510.0625155568123
-733.2597449123859,-1007.4392904639244,-777.6598371863365,-499.88998767733574
-743.3125959932804,-1021.8005062937737,-785.4388290941715,-507.9083331823349
-746.0651623606682,-1011.7476552128792,-779.3353123664856,-520.1153666377068
-741.6371208131313,-1010.4312104284763,-782.0878787338734,-513.1741123199463
-739.482938438654,-1017.9708487391472,-787.712688267231,-504.7967364192009
-744.270010381937,-1008.277028053999,-775.6253316104412,-504.6770596206188
-736.2516648769379,-1000.0193289518356,-773.1121188402176,-505.7541508078575
-737.3287560641766,-1013.4231303930283,-786.0372130870819,-507.4296259880066
-745.3471015691757,-1001.2160969376564,-773.710502833128,-514.4905571043491
-743.1929191946983,-1012.1066856086254,-782.0878787338734,-506.3525348007679
-743.0732423961163,-1013.7821607887745,-785.1994754970074,-504.7967364192009
-736.9697256684303,-997.3864393830299,-770.1201988756657,-506.9509187936783
-732.7810377180576,-998.5832073688507,-768.0856932997704,-501.5654628574848
-742.2355048060417,-1010.7902408242226,-786.9946274757385,-507.66897958517075
-750.373527109623,-1015.3379591703415,-785.6781826913357,-519.9956898391247
-742.2355048060417,-1010.7902408242226,-786.9946274757385,-507.66897958517075
-750.373527109623,-1015.3379591703415,-785.6781826913357,-519.9956898391247
-737.927140057087,-993.5567818284035,-772.5137348473072,-508.9854243695736
-737.927140057087,-1005.285108089447,-779.2156355679035,-501.0867556631565
-742.8338887989521,-999.8996521532536,-780.7714339494705,-502.52287724614143
-735.1745736896992,-990.5648618638515,-768.9234308898449,-506.2328580021858
-740.9190600216389,-1004.8064008951187,-778.2582211792469,-506.11318120360374
-744.8683943748474,-1007.5589672625065,-785.4388290941715,-506.47221159935
-738.6452008485794,-984.3416683375835,-767.3676325082779,-507.07059559226036
-737.2090792655945,-992.3600138425827,-772.154704451561,-510.5412227511406
-727.9939657747746,-987.4532651007175,-772.0350276529789,-491.99131897091866
-738.7648776471615,-986.4958507120609,-771.5563204586506,-504.916413217783
-731.5842697322369,-974.0494636595249,-753.1260934770107,-494.7438853383064
-743.9109799861908,-993.7961354255676,-778.2582211792469,-515.807001888752
-753.1260934770107,-992.3600138425827,-783.1649699211121,-516.6447394788265
-742.3551816046238,-968.9033613204956,-762.3412069678307,-507.9083331823349
-744.3896871805191,-982.3071627616882,-774.4285636246204,-515.6873250901699
-747.7406375408173,-984.4613451361656,-777.6598371863365,-500.96707886457443
-746.6635463535786,-970.2198061048985,-764.2560357451439,-512.0970211327076
-730.1481481492519,-953.8240846991539,-749.8948199152946,-487.5632774233818
-753.8441542685032,-979.6742731928825,-779.5746659636497,-518.4398914575577
-759.3492870032787,-977.0413836240768,-770.598906069994,-518.0808610618114
-762.5805605649948,-972.2543116807938,-770.2398756742477,-522.1498722136021
-759.3492870032787,-975.6052620410919,-773.4711492359638,-512.695405125618
-756.9557510316372,-967.8262701332569,-771.9153508543968,-511.6183139383793
-747.9799911379814,-947.1221839785576,-745.5864551663399,-509.583808362484
-713.5130731463432,-926.8968050181866,-726.4381673932076,-481.4597606956959
-778.7369283735752,-983.0252235531807,-784.7207683026791,-538.1865632236004
-730.9858857393265,-922.1097330749035,-725.8397834002972,-500.84740206599236
-704.4176364541054,-892.9085942208767,-699.151857316494,-474.39882957935333
-725.0020458102226,-913.3733267784119,-732.6613609194756,-491.99131897091866
-689.4580366313457,-847.4314107596874,-683.593873500824,-458.9605225622654
-783.7633539140224,-930.9658161699772,-744.6290407776833,-533.8781984746456
-826.607647806406,-979.1955659985542,-807.938067227602,-574.5683099925518
-703.9389292597771,-843.1230460107327,-687.1841774582863,-464.94436249136925
